Co-IMF 1,Co-IMF 2,Co-IMF 3,Co-IMF 4
-3.3279747491708402,-4.079420943555325,-58.72328322865267,186.3285360407613
-4.350015919608152,0.5959626222258956,-59.309047963657065,186.63852727143393
-0.11999031369179,4.964365786558679,-59.8386307842957,186.95157575783264
1.9462570606962677,8.863181013235458,-60.31280030616257,187.26766045873973
3.6551885394988854,11.97090097508373,-60.73270898945511,187.58676033293727
3.3750281602517878,13.861114643864017,-61.099152354795145,187.90885433920758
-0.12251969679652946,14.253129633469147,-61.41318613848954,188.23392143633276
-1.6625552721655983,13.732612242582109,-61.67570713337731,188.561940583095
-1.7879558424391135,12.065259793265625,-61.88771510935783,188.8928907382765
-1.5532855733823783,9.921449229643343,-62.05009600320073,189.22675086065954
0.01956291420138151,7.388058312676125,-62.16389751344799,189.56349990902618
0.6710982271474191,5.0142452841083465,-62.22998526835462,189.9031168421587
0.4055685079786151,3.083505690801971,-62.24934942683199,190.24558061883923
0.34239074959615207,1.2931921288022519,-62.223087238317866,190.59087019784997
0.009884783784835392,-0.06799592329891624,-62.15263076192168,190.93896453797313
-0.1282525631958471,-0.8541042900810458,-62.04122680282492,191.28984259799088
0.021148396047540274,-0.957377888339555,-61.89417724531121,191.64348333668545
0.022548372108455214,-0.7205554888796164,-61.71778181274509,191.99986571283895
-0.007266796644213176,-0.03546040669904427,-61.517929161636125,192.35896868523375
0.0,0.6038686921493438,-61.3008588785573,192.7207712126517
0.0,1.1170142287182432,-61.07258415122643,193.08525225387518
0.0,1.4875298224114128,-60.83924442441539,193.4523907676865
0.0,1.5341398009283451,-60.606923711402956,193.82216571286781
0.0,0.9479484799931304,-60.38166936561751,194.19455604820124
0.0,-0.41454302415934174,-60.16957393048695,194.56954073246882
0.0,-2.040572438256965,-59.97677708407759,194.94709872445299
0.0,-4.054259189755396,-59.809363142633565,195.32720898293582
-0.10974992043898157,-5.893472836835881,-59.67309780223009,195.70985046669952
-0.34054648369748913,-7.433792279995256,-59.57245775547798,196.0950021345263
-0.3005459297156711,-8.634770207984262,-59.508897421888264,196.4826429451983
0.013331216330998022,-9.269181431215754,-59.48243035116555,196.87275185749775
0.40187177294955784,-9.31046647944251,-59.49169040682106,197.2653078302068
0.955811537880709,-8.61474505098646,-59.53554796853675,197.66028982210773
1.070363665038079,-7.49938790561966,-59.61247866116339,198.0576767919827
0.6792416190773612,-5.916794090562895,-59.72133172762304,198.4574476986139
0.3746059266468305,-4.010507720122453,-59.8605905612923,198.85958150078338
0.013991907175320083,-1.850634322569404,-60.02911870618051,199.26405715727338
-0.6438471626598432,0.2869539528926473,-60.225373926856506,199.6708536268662
-1.5418042122469624,2.2957694096860024,-60.448226494307264,200.0799498683441
-1.3423633820445253,4.262417114229714,-60.69618138935075,200.49132484048906
0.05043797381611803,6.054406059208698,-60.9680108621417,200.90495750208333
0.7724233112871728,7.312552539093414,-61.2623263109741,201.32082681190911
1.0645558657485565,7.943735918020896,-61.57781299722709,201.73891172874858
0.9271669305293686,8.114241693404775,-61.91314874113243,202.15919121138398
-0.021206247924042756,7.68114591399972,-62.26700130364728,202.58164421859755
-0.4595507938508859,7.060629756601099,-62.63795079310315,203.0062497091713
-0.45827633861938966,6.2574243251680945,-63.02433644184323,203.4329866418875
-0.39547931885567855,5.391009115021869,-63.421596781037834,203.8618339755284
0.0030731114020231265,4.586642923320621,-63.822294711810976,204.29277066887624
0.132680869191825,4.007977727971165,-64.2178040181584,204.7257756807131
-0.02187860811261712,3.777057452829802,-64.59994208672862,205.16082796982116
-0.02332692256327097,3.727891083641558,-64.96017009671388,205.59790649498254
0.007517704683391947,3.9921702795410825,-65.29017852855186,206.0369902149796
0.0,4.213935891120151,-65.5815366075588,206.47805808859448
0.0,4.39067108186389,-65.82586379791438,206.92108907460937
0.0,4.6986474820246,-66.0147628306692,207.36606213180642
0.0,5.060701037866761,-66.13984061056242,207.81295621896774
-0.2874509422703509,5.070164134199789,-66.19271689143085,208.26175029487567
-0.8919405794022671,4.690538583878918,-66.16495580904893,208.71242331831243
-1.0421921769713032,4.184081333599097,-66.04825457197444,209.16495424806007
-0.7563896127580185,3.4392551945916,-65.83408027142784,209.61932204290085
-0.46498900905208246,2.5581741955517163,-65.51421499780427,210.07550566161683
-0.007505044535983777,1.5596816478084463,-65.08155769949806,210.5334840629903
0.5304381286363475,-0.5776068832768111,-64.53534847637634,210.9932362058036
1.1098764106991847,-3.939428534528692,-63.87602509337617,211.45474104883874
4.003550021726334,-7.995641897990282,-63.105646952933675,211.91797755087796
9.406517584747109,-12.723916261973558,-62.2289928456907,212.38292467070335
11.187539836169725,-16.36657332815926,-61.25200954544044,212.84956136709727
9.463013949232751,-18.585071151086556,-60.18022799541271,213.31786659884185
6.892271650852329,-19.17950863643431,-59.0195333733484,213.78781932471927
2.103143610106346,-17.48709147642391,-57.77557522364643,214.25939850351162
-3.0628585887140076,-14.163568386986924,-56.45412286232067,214.7325830940012
-8.446855893718924,-8.894448846047666,-55.060898857005235,215.20735205497022
-13.203284216219831,-2.432392353925197,-53.601658523989975,215.68368434520082
-16.70063678141706,5.1708897416310515,-52.08213756662794,216.1615589234751
-13.324021046756528,11.731921571186891,-50.50801374149678,216.6409547485754
-1.8906303826307838,16.799630430162065,-48.88502168920396,217.12185077928387
29.881594681377415,18.940878068428013,-47.21900025564489,217.60422597438276
6.857356728679626,17.159397081846773,-45.51642343300349,218.08805929265407
0.8003401401316792,13.089063855596265,-43.787714840488455,218.57332969288012
-9.9420070005899,7.225582411029371,-42.043812392383494,219.060016133843
-9.301246502431233,1.7201898546788825,-40.29604853743926,219.54809757432508
0.7333867495116835,-2.5012118755591093,-38.55674202854408,220.03755297310857
3.5540413331828593,-5.254915056535005,-36.84428897477721,220.52836128897542
-0.16831923550921943,-5.360295452551904,-35.17843836549651,221.02050148070788
-0.5279453055942452,-5.134982953036993,-33.57769772445346,221.51395250708825
-0.4685621493004791,-5.105358501579653,-32.054093731285604,222.0086933268987
-0.020576672565372912,-5.873267029607318,-30.61737184162493,222.50470289892138
1.9457370853408766,-7.554318879104553,-29.277077532453305,223.0019601819384
1.3926488571777436,-8.517286923337787,-28.040333703803398,223.5004441347321
-1.5950789081111019,-8.976737925305759,-26.913992346690794,224.00013371608466
-3.403063895682422,-7.770939800695812,-25.904441031477305,224.50100788477812
-4.692496027165018,-4.493651750004322,-25.01848598043443,225.00304559959483
-1.8578102926788025,-0.14966818461574255,-24.262596260914815,225.5062258193169
5.952239295727729,5.169031132042046,-23.64342796627138,226.01052750272643
7.571526461797957,9.658192146375182,-23.167577046800144,226.5159296086058
3.3179939771832148,12.816246929628935,-22.84160655984731,227.02241109573717
-0.9725113889914496,14.480265616496958,-22.67225022238291,227.52995092290263
-7.010079502246979,13.912296740470747,-22.665946297818905,228.03852804888433
-8.459163928833597,12.070445020403554,-22.829354209851807,228.54812143246463
-3.990003688189475,8.73201160487904,-23.166178874336012,229.05871003242567
-0.27415043793154814,5.009859316738128,-23.667836458975252,229.57027280754951
4.460037756816999,1.1482139394286497,-24.323129698118894,230.08278871661844
5.46914505202459,-2.167190732930262,-25.120443622326604,230.5962367184147
1.4635785614388983,-4.424305217548609,-26.048580479921235,231.1105957717203
-1.2114013024114765,-5.933127250950041,-27.09599558721219,231.62584483531762
-3.8883140438598414,-6.229782466489874,-28.251359486569875,232.1419628679888
-3.6478297334766867,-6.107411324905272,-29.50324648231978,232.65892882851605
0.7725808638171264,-5.441948101734656,-30.84026284781077,233.17672167568145
2.858268729004619,-4.89902894058946,-32.25100727898602,233.69532036826723
3.4169967634977296,-4.677734356025715,-33.72407925078413,234.21470386505558
3.2497313545192443,-4.527073907332384,-35.248057805804166,234.7348511248287
1.1287945838274682,-4.751756517132177,-36.811540409889595,235.2557411063689
-0.6138552399785683,-5.163043919452156,-38.40318842345512,235.77735276845814
-2.1763545601416383,-5.886086011234293,-40.01160080946829,236.29966506987878
-2.80861505536979,-6.69833897861565,-41.62515055508269,236.822656969413
-1.948242726825514,-7.613566389428258,-43.232060769266,237.34630742584298
-0.8534406435068009,-8.326324182918453,-44.81997515183838,237.8705953979509
0.8684964063320375,-8.756303336357707,-46.37711653776216,238.39549984451878
2.2888705035444263,-8.796622281284929,-47.89538198883021,238.92099972432902
3.208710108628228,-8.30536080746797,-49.36716566263014,239.44707399616382
2.8469431888380683,-7.031881218697766,-50.785275311295194,239.97370161880525
0.7670388669986175,-4.868431569296371,-52.142100195685934,240.50086155103548
-0.7258257799854607,-2.136243463596667,-53.430365064715154,241.02853275163682
-1.8717707165208513,1.2584746544120802,-54.64261142210907,241.55669417939146
-1.9888266270977382,4.885012946049886,-55.77143915253143,242.08532479308147
-0.5166812900972722,8.667305728776872,-56.809440209176756,242.6144035514892
0.5685612883652117,12.186391104855451,-57.74920971219414,243.1439094133967
1.5634697385210994,15.239160840717044,-58.58333984672147,243.6738213375862
1.5068804635711561,17.324277135967307,-59.30440908215499,244.20411828283983
-0.05998567721584622,18.153180740682874,-59.90500900514312,244.73477920793974
-0.45525554603826457,18.341231265207828,-60.37780198872653,245.26578307166838
0.07927267085809056,17.699544456554914,-60.71544293779775,245.79710883280785
0.07534464117950958,17.09913566618081,-60.91210259147937,246.32873545014016
-0.024281761142189,16.681412378341292,-60.963118704300655,246.8606418824476
0.0,16.002478407149408,-60.865212214858424,247.39280708851234
0.0,15.367327272199692,-60.61667027473436,247.92521002711675
0.0,14.321982244669647,-60.221128094944945,248.45782965704282
0.0,12.904242829128563,-59.68297663814619,248.99064493707266
0.0,11.249718082489577,-59.006741457579764,249.52363482598864
0.0,9.20993978410484,-58.196447748483784,250.05677828257294
0.0,7.305442754148483,-57.255650674629855,250.5900542656077
0.0,5.544939142240439,-56.18829201129249,251.12344173387518
0.0,4.154835600984064,-54.99794744357308,251.65691964615746
0.0,3.29782730571731,-53.68846143924199,252.19046696123678
0.10103461637582448,2.672154671934714,-52.263519408602036,252.7240626378953
0.313503492311334,2.403508691974258,-50.72687855650909,253.25768563491513
0.2766794052394861,2.0197126192164045,-49.082274641431674,253.79131491107864
-0.01227257680404757,1.466619701102477,-47.33344651954418,254.32492942516808
-0.5745824209842698,0.7251634517453862,-45.48413301317822,254.85850813596542
-1.5148427458710298,-0.3642752984569051,-43.53807294943003,255.39203000225288
-2.200877744393514,-2.0981211365581123,-41.49900515539561,255.9254739828127
-2.6333596521842675,-4.570848626934236,-39.37066845817118,256.458819036427
-1.972859100231097,-7.49858438969684,-37.15680168485306,256.9920441218781
0.03930710891211467,-10.958467770790751,-34.861143662537415,257.5251281979482
1.7441470598552298,-14.602880014675119,-32.48743309848513,258.05805022341934
3.3540604588309906,-18.364687839718567,-30.039408807457583,258.5907891570738
4.091851580925778,-21.882033944206555,-27.520810340769636,259.12332395769386
3.5448226971337187,-24.985343006870394,-24.935376559385425,259.65563358406155
2.3103864998829957,-27.69517050586953,-22.286844174883353,260.187696994959
0.0062444637905975375,-29.81224354281237,-19.578952018668684,260.7194931491686
-2.7336456753499583,-30.904423077077215,-16.815452164240472,261.2510010054725
-5.913336381481989,-30.81154665992615,-14.00008421228156,261.7821995226527
-5.543099891377693,-29.906711424426884,-11.13722705719369,262.31306765949165
-1.0541902168742199,-28.0500787667175,-8.232184782161518,262.8435843747714
3.558995201437715,-25.743473271874773,-5.290927662474214,263.3737286272742
9.329553261486904,-23.059380833173204,-2.319013613273949,263.9034793757822
6.32639750089799,-21.041678446217553,0.6776567828966567,264.4328155790776
0.8647261854144455,-19.982737750030136,3.6933862518177287,264.9617161959425
-3.8972876785285115,-19.187217433115723,6.722395246940854,265.4901601851592
-6.773288210013651,-18.82829363155377,9.758927360312597,266.0181265055099
-9.127444292182672,-16.78958809662024,12.797204645870618,266.54559411577674
-9.246443149589966,-12.77026910570385,15.831464703045752,267.0725419747418
-11.344217185990537,-6.9326582003987305,18.855989362302907,267.5989490411875
-15.205752018113394,1.095391538178602,21.865016687328996,268.124794273896
9.903176484750416,9.088898167191669,24.852751322913882,268.6500566316493
-24.22521036897443,16.99762612715332,27.813440158417677,269.17471507322966
34.29621298446939,23.59701562218182,30.74133041069579,269.6987485574193
6.9908859352989925,28.124857404264276,33.630656737288035,270.2221360430005
-13.134047753319997,32.484283476559604,36.4756592018027,270.7448564887554
-3.7944544697385894,37.23228494601482,39.270577106744184,271.26688885346607
-13.75996054104045,44.03510639394072,42.00964937406501,271.7882120959148
-8.40079508482545,52.96952063705055,44.687115267098825,272.3088051748837
14.95755953890969,61.425623020814946,47.29721721613363,272.828647049155
0.9248657972645473,68.98795627151998,49.834194716446476,273.347716677511
1.178990376557302,73.10453491373005,52.292273547573004,273.8659930187338
-0.5052201168160448,72.546569130108,54.665692606300794,274.3834550316057
0.35344681442610004,66.85337540836059,56.94899903565941,274.90008167490873
1.020505440377315,57.236901370580824,59.13769895946877,275.41585190742506
-0.06751682041011847,47.0062407508817,61.22881215693346,275.93074468793685
-4.119441373077864,37.00736253823944,63.21919257630936,276.44473897522647
-2.71101353567085,27.676296913942863,65.10610082084804,276.95781372807596
3.770748259937504,19.667747597505763,66.88709620616447,277.46994790526776
7.625655529797889,11.022948599364568,68.56296246811812,277.9811204655838
10.149768009487499,2.075004127480451,70.13478533132385,278.4913103678062
14.496646740605785,-8.33344864751228,71.60407051058209,279.00049657071753
5.828337463189134,-20.651337086301048,72.97190432899673,279.5086580330996
-1.7484528272322488,-33.220873823937715,74.23970859772561,280.01577371373486
-14.059788675361634,-45.58791893881025,75.40872188273886,280.52182257140515
-16.570175609124405,-55.54682357542292,76.48024161496082,281.0267835648931
-7.828545042649214,-62.16679708199415,77.45555685965076,281.5306356529806
-0.3262791264837176,-65.88957559643266,78.33595609812478,282.03335779445
7.830960781272244,-66.06369222829605,79.12272836110252,282.5349289480834
11.525840656000018,-63.794242140420245,79.81716410241191,283.035328072663
7.872005117096058,-58.91879788017071,80.42055234660702,283.53453412697104
3.1022277874417066,-53.133095823095076,80.93417252324991,284.0325260697896
-5.137603600002274,-46.799314739143874,81.3593554497981,284.5292828599009
-8.362874379132226,-41.68279136115769,81.6972886756899,285.0247834560874
-5.425890586807152,-38.640378538418716,81.94942779677797,285.5190068171308
-1.512218270868234,-36.56881778765989,82.1168531654791,286.0119319018136
5.77259491140924,-35.99532815139844,82.20105663739992,286.50353766891794
7.261726671274061,-35.58740398255992,82.20318487095616,286.99380307722606
1.9742793631346571,-35.238270457964205,82.1245951174034,287.48270708552013
-2.362227441904243,-34.077223525887696,81.96655233052515,287.97022865258225
-6.184147722596846,-31.603913688552414,81.73035138181133,288.4563467371947
-8.881826936459616,-27.598463854485125,81.41728776350922,288.9410402981395
-8.859276479410793,-21.50352679163799,81.02865088151901,289.4242882941991
4.00793305187138,-14.198869462548046,80.56569441956248,289.90606968415557
-5.478099323955385,-5.372430664583231,80.02975030605734,290.38636342679104
-5.3349611145305715,3.040506929747057,79.42215711308623,290.8651484808878
-9.429476913771259,10.797376854431587,78.74444096780994,291.3424038052278
14.379659820482662,16.812815785818426,77.99942401919736,291.8181083585935
14.932686489302853,20.30781442094114,77.18990445138954,292.2922410997673
2.621368937986537,21.38882718201953,76.31912104855134,292.76478098753086
-0.5285426053256002,19.794666969420998,75.38989431203586,293.2357069806664
-7.8114064513000665,17.56708741852093,74.40538051166862,293.70499844811343
-7.469636057368746,14.757154344676202,73.36854904223893,294.1726364588007
-3.485726009775803,11.900082948868587,72.2824296738989,294.6386027292757
1.6975627391589823,9.64126622076741,71.15004241466217,295.10287903544923
3.9743262730403393,7.706416402633149,69.97440775275439,295.5654471532343
0.9515734261384255,6.587992460480503,68.75854610879806,296.02628885854074
0.18156687946113265,4.965371957785139,67.50547790341041,296.4853859272818
-0.18816950883207878,2.936172698158096,66.21822339295647,296.94272029962576
-0.540361446117421,-0.06547579269510884,64.89980059914308,297.39827615039553
0.03917827936880661,-4.356060746230694,63.55322106894471,297.85204412914965
0.14667825670572823,-8.36115880080901,62.18149477171009,298.3040164630701
-0.03362143074428391,-12.253584793801146,60.787631676793154,298.7541853793354
-1.225503106628185,-15.539478027155425,59.374641753542676,299.20254310512706
-3.7504242515133557,-17.839128692517246,57.94553497131233,299.6490818676242
-4.054462068320096,-18.614068348417725,56.50332129945217,300.09379389400766
-2.149860092687095,-17.461615911505845,55.05101070731412,300.53667141145735
-0.2593595207463527,-15.056683460286411,53.59161354480125,300.9777066471536
2.364191709939831,-11.068242667062924,52.128139820435734,301.4168918282766
5.138469366742511,-6.338330348696733,50.66359637578536,301.8542191820065
7.8050939766652245,-0.9357706056595898,49.20099298742886,302.28968093552334
10.151219142688818,4.710904777231574,47.74335304919853,302.7232693160076
11.878463952298747,10.297171490674419,46.29368692602509,303.15497655063933
11.473336352665076,15.414421499017234,44.85467785603936,303.5847948665986
8.538234876184763,19.7234459395205,43.42820222463597,304.0127164910656
5.351396349475759,23.661791089831226,42.01552727645627,304.4387336512207
1.48194143598916,26.952313333348272,40.618322412103,304.86283857424417
-1.7848626018456657,29.681022317912646,39.2378723744469,305.2850234873158
-3.9411738751790546,31.805938107325865,37.875703592588174,305.70528061761615
-6.239520370419944,33.43061576954902,36.53252131982946,306.1236021923253
-8.178188098003659,34.55316916278812,35.20892382676614,306.5399804386232
-9.624705157303248,35.194441130928595,33.90475953719039,306.95440758369045
-10.607560206430188,35.38264182653061,32.62019541407016,307.36687585470696
-11.102289284392011,35.140045277364635,31.355044695361034,307.777377478853
-11.062353850808758,34.49079792473313,30.109368349546624,308.1859046833087
-10.60239312044692,33.363382517293424,28.883031197032736,308.5924496952544
-9.702107193943174,31.7717599685978,27.67600934550742,308.9970047418701
-7.289375659301106,29.629260623750284,26.48829205036392,309.3995620503362
-3.2723083806473645,26.91595912731853,25.319829433923697,309.8001138478326
-0.5162819884035614,23.811369635609594,24.170571179730807,310.19865236153976
1.038090012095765,20.298916679785897,23.04047954631226,310.59516981863766
2.763213752293513,16.620079213663335,21.92951138612661,310.98965844630663
4.03403729382454,12.839738905840242,20.83762431273619,311.38211047172695
3.762604541854149,8.91042578444615,19.764775939703462,311.77251812207857
1.8684576519429204,4.931287077307511,18.710923880590798,312.1608736245417
0.36840860010714244,1.5220119899445734,17.676025748960363,312.54716920629664
-0.910017206152747,-1.207408953886329,16.660039158374538,312.93139709452345
-1.1935180094440994,-2.960578166979989,15.662921722395762,313.31354951640253
0.06162487238459747,-3.465726278019991,14.684631054586351,313.69361869911404
0.3485750597144719,-2.666087625575262,13.725124768508655,314.071596869838
-0.07143978472425642,-0.3125513192963716,12.784360477725029,314.4474762557546
-0.6182294503094755,2.770019910085434,11.862295795797898,314.82124908404427
-1.7618340507247297,6.66723542201429,10.958888336289625,315.19290758188686
-1.4820295573595663,10.255203867115696,10.074095712762437,315.5624439764628
0.3359457663837848,13.246958202284054,9.207875538778701,315.92985049495223
1.294444512237741,15.398123598243783,8.360185427900902,316.2951193645353
1.7576522655084867,16.20830132821665,7.530982993691371,316.65824281239225
0.2483745682115773,16.026165413562957,6.7202258497123495,317.0192130657032
-3.8455569029377483,14.520406307003345,5.927871609526216,317.37802235164827
-4.2102045319695725,12.567835560145738,5.153877886695396,317.7346628974079
-0.9427533856350625,10.14461469383749,4.398202294782225,318.0891269301622
1.684245805135477,7.645873984727736,3.66080259340473,318.44140667709115
4.9199714558909236,5.329600714817972,2.94163641115901,318.79149436537506
5.684181634130388,3.3276437760237743,2.2406602495088386,319.13938222219406
3.168343168089622,1.9105437251387554,1.557831657123863,319.4850624747285
1.1957462560637102,0.6739197749260903,0.8931125065948695,319.8285273501585
-1.1084760401093476,-0.22067129214608927,0.2464605013479524,320.16976907566425
-2.900776034815105,-0.9948711914299654,-0.38218896171648,320.5087798784259
-3.5571511203043853,-1.6804318002280314,-0.9928194875105225,320.8455519856236
-2.4129255242116283,-2.5181211098036864,-1.5855716393296522,321.1800776244376
1.1527758500667273,-3.605621926940931,-2.1603746070519403,321.5123490220481
1.8861913644293848,-5.249236814763944,-2.7173570042081163,321.84235840563525
-0.18404870449293415,-7.605258374760676,-3.2565183404035896,322.17009800237935
-0.45973341326089245,-10.024237564844766,-3.777916206885592,322.4955600394604
0.10240993778688527,-12.618947858425866,-4.281588777919168,322.8187367440587
0.05110958485696439,-13.925647880938037,-4.767579180089376,323.13962034335435
-0.01647138684510392,-13.68285710012471,-5.235929769867871,323.45820306452754
0.0,-12.039451471788421,-5.686683896028288,323.7744771347587
0.0,-8.758163980868403,-6.119884040997614,324.0884347812278
0.0,-5.702417653744454,-6.535868565193231,324.40006823111514
0.0,-2.958462815672539,-6.934831090391059,324.7093697116007
0.0,-1.0289331682712692,-7.317499723905555,325.0163314498648
0.0,-0.5269715293591126,-7.68449730496784,325.32094567308775
0.0,-0.7146632055983693,-8.037627817946433,325.62320460844956
0.0,-2.010823726441725,-8.378474601151076,325.9231004831306
0.0,-3.1918856001315374,-8.7090091740343,326.22062552431083
0.0,-4.191815336337264,-9.030872554698739,326.5157719591704
0.0,-4.8692560714131945,-9.345937141922956,326.8085320148898
0.0,-4.847763451896949,-9.655957900332504,327.09889791864896
0.0,-5.045315504751564,-9.96272620901629,327.38686189762825
0.0,-5.29898101540671,-10.268028035434696,327.67241617900777
0.0,-6.156293524468893,-10.573652472650222,327.95555298996766
0.0,-7.821078917756063,-10.881381133277777,328.23626455768823
0.3940932748009555,-8.957477559065223,-11.193005648840039,328.5145431093496
1.2228444307338677,-9.690453273537639,-11.51031098170481,328.790380872132
0.7061167495609565,-9.029217115135244,-11.835093460388736,329.06377007321555
-1.2055506041499175,-6.577409562209271,-12.169154508785262,329.33470293978047
-2.114119548225838,-3.3353039838236427,-12.514225528907804,329.60317169900685
-2.298847096112035,1.0925981251051406,-12.872102375791657,329.8691685780751
-0.004209885242463417,5.268691252735545,-13.244599212056077,330.13268580416525
5.367058236968217,9.007986758191297,-13.633496002843044,330.39371560445744
6.57105486433593,11.609097744037125,-14.040584545912933,330.652250206132
3.6827867169525175,12.508930444948202,-14.46765635573722,330.90828183636904
1.3778500717769637,12.278358829278812,-14.916186738830941,331.16180272234874
-1.8258560291028638,10.469535127016247,-15.38690444905012,331.4128050912513
-4.799877377053507,8.278991303391276,-15.87951316924793,331.66128117025687
-6.957295654505897,5.708828007336922,-16.392528425022732,331.9072231865458
-6.964203057698522,3.2902957844705623,-16.92365721663885,332.1506233672982
-4.099939301741438,1.3945830002074286,-17.471021602862443,332.39147393969415
-1.3550913807895855,-0.35018914414997626,-18.032385342757305,332.6297671309139
1.775004962515267,-1.6213602345111724,-18.605759269062016,332.8654951681376
3.2886663673216168,-2.3159999353182235,-19.189020390911285,333.0986502785455
2.4612699432872462,-2.3268144576844754,-19.780101920521403,333.3292246893179
1.6166479952571835,-2.0594599544087333,-20.37692084740221,333.5572106276348
0.04199084938546978,-1.4507594265787995,-20.977396506297392,333.78260032067635
-0.6703038888310379,-1.0728030368099406,-21.57942836847708,334.0053859956229
-0.14381786680601594,-1.0573914840156542,-22.180933704082936,334.22555987965455
-0.08152578947040208,-0.9681361294110506,-22.779887730031913,334.4431141999515
-0.02978044442288951,-0.9990932913636665,-23.37420877921121,334.6580411836941
0.059795024926220554,-1.0882810413981248,-23.961652154985675,334.8703330580623
-0.00985998905052061,-1.2235662706238486,-24.539936071246554,335.0799820502364
-0.010512698059779862,-1.431556414922662,-25.106052751275424,335.2869803873966
0.0033879891024943876,-1.6995963905661862,-25.65703245890189,335.49132029672296
0.0,-1.8177488403858189,-26.189158219096537,335.69299400539575
0.0,-1.7640985147718242,-26.69903917019586,335.8919937405953
0.0,-1.5277406955549817,-27.18273095827967,336.0883117295015
0.0,-1.0355349627279908,-27.63605099272524,336.28194019929475
