co-imf0,co-imf1,co-imf2
-10.193367502321877,132.62465491658162,711.6959435538873
-30.186983345542906,134.7374544057027,710.1460998099201
-38.15444363449779,135.3416998099599,708.6974253063366
-38.24518634590577,134.49855907056752,707.3513919254879
-36.24290312454778,132.18045479073444,706.1094715497304
-26.635892111765347,128.38643703221393,704.9730466049817
-19.024213623573832,123.29036683986425,703.9429099627874
-13.067072582886372,116.90640753925948,703.0188381238419
-3.8604763526248393,109.39433298884867,702.2003758602158
6.853178640435959,100.8279991012231,701.4870679439994
15.56297491367562,91.378381155358,700.8784591472612
22.306183516880466,81.15071671167888,700.3740942420912
26.537336588940224,70.33326029054841,699.9735180005632
27.15575584844754,59.056805859988756,699.6762751947592
28.93102574371146,47.502627158859106,699.481910596759
31.57491588025904,35.821669729269914,699.3899689786424
35.832685844007514,24.148806791109507,699.3999951124893
42.90501909857833,12.640916763806008,699.5115337703797
41.53353905224278,1.4340115923216459,699.7241297243933
31.440155799848,-9.323628673466729,700.03732774661
19.707035348656,-19.533495578885827,700.4506726091097
3.79915796368513,-29.05548070431456,700.9637090839724
-8.180101862523257,-37.76885793165247,701.5759819432783
-14.867034268125334,-45.54681657909381,702.2870359591068
-22.142594953765116,-52.26554878855157,703.0964159035381
-27.676057465891322,-57.799649418771395,704.0036665486521
-36.217206190095794,-62.0177900692913,705.0083326665282
-48.51391524219814,-64.79432383234433,706.1099590292469
-46.693364778583984,-66.098844330497,707.3080904088878
-30.56863533800574,-65.94378712719315,708.6022715775308
-13.469322878681618,-64.58545451965684,709.9920473072559
5.655274259252942,-62.05084971231927,711.4769623701434
21.71397146481554,-58.554623069948576,713.0565615382725
31.0484836592791,-54.20679704267313,714.7303895837236
37.29707480644423,-49.15616337226285,716.4979912785766
38.11076015088581,-43.542288960035066,718.3589113949109
35.88439308924575,-37.487133533499005,720.3126947048069
30.377884143336512,-31.129682353439655,722.3588859803442
23.253555971626167,-24.611166956972514,724.497029993603
15.109849666305085,-18.066050902370954,726.7266715166628
6.205775877907122,-11.62908894873955,729.0473553216037
-2.6350656080339654,-5.43688263836567,731.4586261805059
-10.837882402807846,0.34235687050575336,733.9600288654487
-17.77354233749439,5.569391215813887,736.5511081485129
-20.415769895516657,10.201046362671299,739.2314088017775
-17.895000954344717,14.115158487285505,742.0004755973223
-13.741697277611364,17.480456393847646,744.8578533072285
-6.944790513781025,20.255258473592036,747.8030867035758
2.856591540424052,22.58930679973418,750.8355159003181
15.325113912822978,24.517040429536678,753.9536149321196
17.60268453059374,26.1297408306393,757.1554633882315
8.32122647263591,27.497259703597535,760.4390934111079
-2.0308167262040815,28.6435252389049,763.8025371431818
-16.779352960993506,29.6380829191519,767.2438267269081
-20.1037794004856,30.384053935893533,770.7609943047236
