Co-IMF 1,Co-IMF 2,Co-IMF 3
-0.31366781354656154,16.227424374102632,213.1909373556449
-0.11146617353679372,16.26280472979318,213.13806724870548
0.016602953730627302,16.2493681416309,213.0841129871717
0.5295885405843208,16.176947518008955,213.02907553632838
1.496478101784823,16.035395830925836,212.97295586146035
2.350181294437934,15.814655906469454,212.91575492785228
3.1962717515966235,15.504587228125423,212.85747370078906
3.9403932173684004,15.094820205403128,212.7981131455554
4.477016661330263,14.575511087955363,212.73767422743626
4.789198206362454,13.942139226311777,212.67615791171616
4.793374360300171,13.18524751157057,212.6135651636801
4.255262964863388,12.330409080368172,212.5498969486128
3.0934789017593785,11.373140592596599,212.48515423179902
1.6444146572543235,10.344937347071067,212.41933797852352
-0.17333624072283155,9.25322846285313,212.35244915407125
-1.923572043170695,8.116583797692305,212.2844887237268
-3.517129081782071,6.949787458744863,212.21545765277503
-4.439811590832036,5.77330952914607,212.1453569065008
-4.469127071085893,4.603243846203898,212.07418745018884
-4.25166321888212,3.4432042913471284,212.001950249124
-3.5786249448256786,2.309168441070191,211.92864626859097
-2.5667945728051555,1.2159025787997373,211.8542764738746
-1.2803953617444992,0.17579402145668777,211.77884183025958
-0.3943612503249824,-0.8154981128356455,211.70234330303077
-0.03797317689671727,-1.7464726032443023,211.62478185747304
0.16883726732058002,-2.613772208457548,211.54615845887105
-0.0009742470403988346,-3.411130681378227,211.46647407250964
-0.23093093971740664,-4.133167269706658,211.3857296636736
-0.5171965169055408,-4.774283888732516,211.3039261976477
-0.42850836229281564,-5.328638947758103,211.22106463971676
0.16011417814518003,-5.790718434891047,211.13714595516558
1.0998507048709552,-6.156612937075531,211.05217110927887
2.5679106720703966,-6.420628300630737,210.96614106734148
3.982882832763769,-6.595292758797235,210.87905679463822
5.349960020531799,-6.6773064671969085,210.79091925645378
5.003261876365502,-6.687747091373033,210.70172941807303
2.6192074131898035,-6.630157427809685,210.6114882447807
-0.2870193719110392,-6.532878945248612,210.5201967018617
-4.211440032591204,-6.406298729032261,210.42785575460064
-4.761516914317771,-6.278628711990402,210.3344663682825
-1.3575359477853426,-6.166816311291862,210.24002950819192
1.3895172646341254,-6.078139254319481,210.14454613961377
2.4272664772729353,-6.031410215575814,210.04801722783276
1.9389878558365807,-6.05586282071131,209.95044373813374
-1.6219552648434878,-6.16805831772858,209.8518266358015
-2.6763639197767715,-6.383256205199678,209.75216688612076
-1.5290180561267714,-6.7215448914896125,209.6514654543764
-0.940605023890684,-7.1997449995940705,209.54972330585315
0.12602091699968665,-7.836090684035,209.4469414058359
1.218054686545656,-8.63504967162186,209.3431207196093
2.0913641136735244,-9.613152907813268,209.23826221245812
1.7744043723245113,-10.74389014963092,209.13236684966728
-0.05147334673964255,-12.03605382383037,209.02543559652148
-0.7960562254895138,-13.438794104249677,208.91746941830553
-0.6584429024285509,-14.945209613988034,208.80846928030425
-0.26675529141252574,-16.512857747919004,208.69843614780243
0.9133072283147535,-18.11956284691879,208.5873709860848
0.9241027638698872,-19.73244806870382,208.47527476043615
-0.31663704958665806,-21.323249233908818,208.3621484361413
-0.4817182137814304,-22.877940408118807,208.247992978485
0.09647886626263083,-24.36870811024057,208.13280935275213
0.3665258200533832,-25.733793230208462,208.01659852422742
0.6801715382899719,-26.94573471641183,207.89936145819564
0.6020855482474654,-27.965557196727804,207.78109911994164
-0.022390109019707706,-28.754954416853824,207.66181247475006
-0.4985036914278251,-29.30271432267284,207.54150248790586
-0.9489821129940659,-29.573628902674514,207.42017012469375
-1.1400250886533072,-29.576244822891553,207.29781635039853
-0.9296352581993259,-29.28677106605509,207.17444213030504
-0.3672429617914191,-28.802427688369562,207.05004842969788
0.6830402154241052,-28.121201792746398,206.92463621386207
1.6226420001244708,-27.32606618640781,206.79820644808228
2.460107146905748,-26.450612397082253,206.67076009764335
1.6717878054695174,-25.541026372619196,206.54229812783
-1.0560635768372564,-24.644418203668575,206.412821503927
-2.0046813957875123,-23.786653820331352,206.2823311912193
-1.3975770493918858,-23.011758560242633,206.15082815499156
-1.3553335843126948,-22.35232628645835,206.01831336052848
-1.1941448010860873,-21.846247245592746,205.88478777311508
-0.4392736909121815,-21.456657696526257,205.75025235803597
0.7425379938172183,-21.212548663204966,205.614708080576
1.3733235639103318,-21.087369596126134,205.47815590602
1.422051790205761,-21.08631614114796,205.34059679965256
1.1518732595962144,-21.192323586348596,205.20203172675872
0.28995627310738104,-21.400478593432172,205.0624616526232
0.142747533551695,-21.688886686522576,204.92188754253073
0.7615648828895464,-22.047940326620544,204.78031036176606
0.6128949373637833,-22.466591781255385,204.63773107561406
-0.07762524998406561,-22.93185182521917,204.49415064935954
-0.6666988943550373,-23.432375522316377,204.34957004828718
-1.3875731802922349,-23.95603613972949,204.20399023768186
-1.9456788627763817,-24.486206832527536,204.05741218282836
-2.2527485197044546,-25.010442516233223,203.90983684901147
-2.2813169747180173,-25.528969039927986,203.7612652015159
-1.9062487410985247,-26.02947592904197,203.61169820562654
-1.32002079298782,-26.485691693636497,203.4611368266281
-0.4593054183888373,-26.887377461273854,203.30958202980543
0.4020751633446511,-27.22976891222495,203.15703478044324
1.22377504308779,-27.498594001642676,203.00349604382637
2.106871189240453,-27.68924525910326,202.8489667852396
2.9647984813100963,-27.7913213276574,202.69344796996785
3.3525607119053262,-27.796693855496038,202.53694056329567
3.2015027889831877,-27.696713212743866,202.3794455305079
2.6975052313550276,-27.50090230388827,202.2209638368895
1.6916365235579522,-27.202510103549507,202.06149644772512
0.6759713563523232,-26.81605311316494,201.90104432829963
-0.33475573711536805,-26.341557600793585,201.73960844389757
-1.4898521945056356,-25.7859451377711,201.57719074150256
-2.664990920928355,-25.153777641745197,201.41379709489033
-3.267872228420676,-24.44803036700776,201.24943435953676
-3.2078600874185845,-23.673615490877967,201.08410939091587
-3.0840090497659878,-22.856832148940484,200.9178290445032
-2.7342894015417216,-22.004218942560335,200.75060017577295
-1.7282059334494217,-21.15675122904109,200.58242964020042
-0.09304282265673294,-20.329972393603004,200.4133242932603
1.6300655601098306,-19.573989396474456,200.24329258583558
3.4981670290924916,-18.91463630497293,200.07234935043942
4.175822445801997,-18.38136427574194,199.90051101499432
3.4049386541302744,-18.00672416708178,199.7277940074212
2.073036515560799,-17.767692654441177,199.55421475564253
-0.24801005725748104,-17.689921167144355,199.37978968757912
-1.6470227301497395,-17.73823980116049,199.20453523115316
-1.9341692527834087,-17.918692201508204,199.02846781428616
-2.094443202434268,-18.220758491171658,198.85160386489986
-1.6041221883356043,-18.63810926334947,198.67395981091587
-1.0786116011615114,-19.153899055515083,198.49555208025583
-0.5503501867976623,-19.760108775707806,198.3163971008414
-0.0889046947108661,-20.40565310350834,198.13651130059432
0.13138855680693726,-21.075679926719573,197.9559111074362
0.43853072507425717,-21.714702185194113,197.77461294928867
0.7458316677732143,-22.293827525070068,197.5926332540735
0.7147991915374424,-22.819619788098322,197.4099884497122
0.3452116070865113,-23.260015955195332,197.22669496412652
0.12848172075026032,-23.62735805234529,197.04276922523812
0.01605043597890014,-23.905143517451794,196.85822766096874
-0.1521140421958234,-24.100339018820453,196.67308669923992
-0.2822320850757474,-24.20623963273494,196.48736276797337
-0.31156717522233024,-24.22952867935405,196.30107229509073
-0.2273364546492793,-24.168266714895044,196.11423170851367
-0.14623913722149162,-24.044593664103797,195.92685743616394
-0.0510705250608221,-23.861250111276334,195.73896590596308
0.005619286291805789,-23.63391273475922,195.55057354583278
-0.003939948598735542,-23.371884450880636,195.36169678369478
0.05397113865589828,-23.08762206644103,195.17235204747067
0.16331693812966058,-22.792240605381505,194.98255576508217
0.23397789240228153,-22.496175538027913,194.7923243644509
0.2837945562660142,-22.210765269734647,194.60167427349845
0.23501630215615518,-21.936208475689504,194.4106219201466
0.06377780585049507,-21.682433170838927,194.21918373231708
-0.008157247775101078,-21.435953609840602,194.0273761379314
0.007419736012808677,-21.20162130211329,193.83521556491124
-0.08875102527640898,-20.96677049013046,193.64271844117832
-0.262745545732473,-20.729535207441227,193.44990119465422
-0.3223047755335653,-20.48070884059346,193.2567802532607
-0.2847729258780314,-20.214946959865227,193.06337204491948
-0.2715265749467844,-19.939244805911304,192.86969299755205
-0.24941673407710827,-19.648603847411742,192.67575953908016
-0.12148875218206587,-19.33286137749558,192.48158809742546
0.10627047578379566,-18.989838474085136,192.28719510050965
0.2531668644331896,-18.62491378993927,192.09259697625436
0.32593024289006284,-18.234315281743527,191.8978101525813
0.2579072854859994,-17.818609853783936,191.702851057412
-0.004927121654632704,-17.377114285498944,191.50773611866822
-0.19682135070211332,-16.927033658541735,191.31248176427164
-0.33963587370326814,-16.46973489008052,191.11710442214394
-0.436596972020946,-16.018104401538633,190.92162052020672
-0.4283837397118574,-15.579064088117828,190.72604648638165
-0.293592055606201,-15.15851962438376,190.5303987485905
0.0019025917599106695,-14.764141894941126,190.33469373475492
0.31087446251623385,-14.397150603532268,190.13894787279636
0.6463693895148555,-14.064031191396513,189.94317759063657
0.8062137761897181,-13.768149281753953,189.7473993161973
0.737276310354234,-13.514204950426127,189.5516294774002
0.4950721301768993,-13.302964112083476,189.3558845021669
-0.0011442323020738228,-13.138429392337748,189.16018081841906
-0.4745625647201513,-13.011309515526115,188.96453485407835
-0.9296011623911689,-12.92438607171279,188.76896303706644
-1.1494774127705703,-12.871948879913008,188.57348179530499
-1.040401321281574,-12.852572346048984,188.37810755671566
-0.7614729872979755,-12.847961894633585,188.18285674922015
-0.2149219733892042,-12.853946277752286,187.98774580074007
0.18078900201750575,-12.838637499063053,187.79279113919708
0.3979979663909754,-12.791208266307924,187.59800919251296
0.769184396703349,-12.705264273565355,187.40341638860926
1.1998144982165861,-12.564848287142736,187.2090291554076
1.1963414062408086,-12.340858599538693,187.01486392082975
0.7461141873557149,-12.019221693073707,186.8209371127973
0.3281383402020778,-11.555665469526824,186.62726515923202
-0.15840129249591087,-10.928736669647419,186.43386448805552
-0.7290800587074577,-10.091069572697114,186.24075152718933
-1.3091074850699704,-9.012480320898218,186.04794270455525
-1.3724602109641124,-7.693604829358637,185.85545444807497
-0.8313484562548819,-6.102764229352232,185.66330318567012
-0.37105028845662413,-4.302780264296093,185.4715053452623
0.13908077847560013,-2.28084182962402,185.28007735477317
-0.836072292039149,-0.1114022373690915,185.08903564212451
-1.2135374100960696,2.189002459023161,184.89839663523793
-0.2801755932389164,4.570577112045708,184.70817676203504
2.800453277373885,6.99845280526981,184.51839245043755
3.3764281827139184,9.444552152716033,184.3290601283671
1.7419896677504616,11.871358291688818,184.14019622374542
0.42085946403695446,14.194265751761503,183.95181716449406
-1.4268596872976163,16.373682571323485,183.76393937853481
-3.0940771133451634,18.3544647722341,183.57657929378922
-4.264998796756676,20.08287816821563,183.38975333817902
-4.551260691048833,21.51971655990572,183.20347793962586
-3.572910109716005,22.608807958532743,183.01776952605138
-1.7932819517317955,23.43118950318042,182.83264452537725
1.080185687094855,24.02182250622766,182.64811936552525
3.862525578265612,24.5276329573111,182.46421047441683
6.486028319052267,25.00384983622773,182.2809342799738
7.418143263233436,25.5536096355533,182.09830721011778
6.143301369029846,26.26188281238624,181.91634569277042
5.420781277214006,27.17015249387648,181.73506615585342
4.95409937710892,28.345137159929713,181.55448502728845
4.074560931032002,29.753165844527402,181.3746187349971
3.2951528961881844,31.444378927582605,181.19548370690111
0.3716753260788179,33.415092350126756,181.01709637092205
-4.835661823302302,35.68699500952222,180.8394731549817
-9.243554349029907,38.27808393639391,180.6626304870017
-13.220789051930664,41.20385370165008,180.4865847949037
-16.447200939297428,44.43926831572376,180.3113525066093
-18.241003816727083,47.951714683192634,180.13695005004018
-17.96409875286025,51.5820976322601,179.96339385311808
-15.089042695539247,55.28912519892889,179.79070034376466
-6.126019699295227,58.954859516717505,179.61888594990148
36.36735409786139,62.497447038304514,179.44796709945024
19.63943261160005,65.80446893271679,179.27796022033263
8.182762999737784,68.78266121209026,179.1088817404704
26.442456714668822,71.3791471135043,178.94074808778498
10.718397052298135,73.54774781084595,178.77357569019827
5.567718754872258,75.36671404573218,178.60738097563186
6.329695670027049,76.79862844208085,178.4421803720074
3.5074069931062866,77.89918623860594,178.27799030724648
2.351431399794553,78.67290881245272,178.11482720927089
1.110336160938986,79.1400834116699,177.95270750600218
-0.28209424074899747,79.32229187108646,177.79164762536215
-3.9263238421313567,79.23416139860281,177.63166399527233
-10.326483531152656,78.89896236388827,177.4727730436544
-16.03093584212418,78.33223244984123,177.31499119843005
-21.564641689759874,77.55462822685828,177.15833488752108
-21.448324380573528,76.58393536604265,177.00282053884894
-14.471589447625153,75.4394022896831,176.8484645803353
-8.994726064478506,74.15872755933198,176.69528343990194
-3.6738644332441766,72.76302090866467,176.5432935454705
-2.0275882198946436,71.27977897798772,176.39251132496267
-5.942968413188902,69.73543951891459,176.24295320630006
-5.7172550860446165,68.17331195020344,176.09463561740432
-2.353961580869703,66.62162481386804,175.94757498619714
-0.9111663739949865,65.10904857865778,175.8017877406001
0.15525858171406914,63.66800863481352,175.657290308535
0.6260604747046177,62.33034256733121,175.51409911792348
-0.10680517120419264,61.12716806781754,175.37223059668722
-1.0247041620487707,60.07292402946453,175.23170117274776
-2.360096777008459,59.197273624228515,175.09252727402685
-1.679822355015185,58.494635581467854,174.95472532844616
1.3919847979394646,57.986838223727,174.81831176392734
3.391171798655867,57.643063268752755,174.68330300839202
4.84791807943086,57.47267843363953,174.5497154897618
5.749521720902074,57.427529986029256,174.41756563595848
5.441833480064222,57.500356429567944,174.2868698749037
4.47971016218541,57.66091338945844,174.15764463451913
2.5680035445639486,57.89051515563432,174.0299063427264
0.4587658654538953,58.16454508020393,173.9036695858829
-1.8132487438337679,58.46137119903267,173.77894158409072
-2.4048589477090756,58.72491535161745,173.65572771588617
-0.9089710556308295,58.92930174065054,173.5340333598075
-0.2828748474873989,59.07467094387255,173.41386385661303
-0.07974457974969212,59.12954171981336,173.29522435695188
0.34388770450544504,59.09674597905504,173.17811981769887
0.4976048729395342,58.95573792541724,173.0625551567318
0.4504903226568325,58.6930399836283,172.9485352919267
0.1311521360540827,58.29489384091563,172.83606514116173
-0.20321391715615758,57.712059061926965,172.72514962231315
-0.5700165368393096,56.92689169436238,172.6157936532584
-0.9856045768418873,55.905969208341006,172.5080021518744
-1.3926696718873501,54.62079249748576,172.4017800360381
-1.2083769948812864,53.07837974939868,172.2971322236267
-0.3454401451370032,51.253754058459585,172.1940636325172
0.07028769165057192,49.2443976784641,172.09257918058668
0.13896166951990874,47.046758742053825,171.9926837857121
1.1936927048931392,44.7388696027823,171.89438236577053
3.116769964532282,42.3529542830901,171.797679838639
4.078602713011848,39.961348153022826,171.70258112219463
4.202592715513419,37.6116182832613,171.60909113431438
2.13459305655876,35.39030829923464,171.51721479287534
-2.7134461936803627,33.355244744052996,171.4269570157545
-5.7718929905048375,31.605719010834267,171.33832272082904
-7.28025312273815,30.21141564735138,171.25131682597592
-6.8623700560853464,29.215358008093315,171.16594424907217
-3.360316175362988,28.673571447055515,171.08220990799478
-0.6244033569082781,28.485136988497366,171.00011872062092
1.7040375607362028,28.66113184171929,170.91967560482763
3.4693437815868924,29.112394835281542,170.84088547849183
3.832399333082944,29.80676898757614,170.7637532594906
4.332303928710282,30.689879100912492,170.68828386570107
4.621702631531796,31.71328556921612,170.6144822150003
3.893712989714187,32.837898234599805,170.54235322526523
2.2606538393005104,34.01532855916584,170.47190181437296
0.5787454820916803,35.21181012891589,170.40313290020043
-1.2423197798296657,36.383067514160444,170.33605140062485
-2.864997427374529,37.49652192763426,170.27066223352318
-4.060510898362754,38.51186294220957,170.20697031677247
-4.195510935201886,39.400422305604174,170.14498056824976
-2.9837205936461606,40.12507609186921,170.0846979058321
-1.2347831768835666,40.768373131078135,170.02612724739657
1.3195640357082867,41.305762352347045,169.96927351082016
2.9221769173163983,41.809128658532494,169.91414161397998
3.3310622854018344,42.29249964851811,169.86073647475303
3.412086873327116,42.786547592463016,169.80906301101635
2.63540641832406,43.321079958770525,169.759126140647
1.7887698345776673,43.88055899089778,169.71093078152202
0.8830214024331835,44.490320026123385,169.66448185151845
-0.20253954904038451,45.13807206103371,169.6197842685133
-1.2773759172607895,45.8340086901995,169.57684295038365
-2.2664341719310355,46.5712319349078,169.5356628150066
-3.0867054670382177,47.352560426799684,169.49624878025918
-3.3770567742542053,48.18520820696179,169.4586057640183
-3.0231385410563902,49.07021833902892,169.42273868416117
-2.0200051815697697,49.97091786547534,169.38865245856476
-0.19672906373914295,50.88628177221549,169.35635200510615
1.3843015794497917,51.772283708213884,169.32584224166234
2.717867705475501,52.6135599585326,169.29712808611035
3.4065270488480492,53.3956623447934,169.2702144563273
3.11600635314037,54.09593435344267,169.24510627019026
2.5792849771411714,54.6987457001161,169.22180844557616
1.5693463080407017,55.18480293151041,169.200325900362
0.5308297328922362,55.58058329210429,169.18066355242507
-0.42957573463294785,55.872920375898346,169.16282631964225
-0.858417939942175,56.071822157166295,169.14681911989058
-0.5337908681468696,56.18011912727647,169.1326468710472
0.27734833857459235,56.19803527666511,169.12031449098905
1.8062894983889404,56.13196594520066,169.10982689759322
2.174995448529828,55.98231722890426,169.10118900873667
1.2573326108996468,55.753833741519415,169.09440574229663
0.27730860574430594,55.449039623638356,169.08948201614993
-1.2276180199473044,55.0712572781156,169.08642274817376
-3.459388231639528,54.62248088436107,169.08523285624523
-6.3647705941419535,54.105791993863235,169.08591725824112
-6.394717786930392,53.53188436305071,169.08848087203884
-3.23153039092941,52.90443921972506,169.0929286155151
-0.6394897064804261,52.25838539235468,169.09926540654706
2.173927670194132,51.60257291623375,169.10749616301183
4.951470621351482,50.95183429116477,169.1176258027864
7.07650917178961,50.32271881225931,169.12965924374777
6.150031460786253,49.72460960516261,169.1436014037731
1.5376558716715822,49.172482208527825,169.15945720073938
-1.1425037510548335,48.613327653358105,169.17723155252366
-2.3758280486793555,48.0536261363385,169.19692937700287
-3.9725616345241015,47.47600708408923,169.2185555920542
-4.847842210105291,46.86818576748591,169.24211511555472
-4.71984645766743,46.211027162539835,169.26761286538135
-3.4713605176203557,45.49097684077738,169.29505375941116
-1.8524621121124074,44.71909910530252,169.32444271552126
0.2555146382864503,43.881489291198456,169.35578465158866
2.426909291187112,42.98457240086238,169.3890844854904
4.480405497756142,42.022233335084785,169.42434713510363
5.210373821606055,40.98139887716458,169.4615775183052
4.275267010611876,39.85839984869633,169.5007805529722
2.6911709082426927,38.73242514802497,169.54196115698176
0.021073598145042182,37.60558174226517,169.58512424821095
-2.162419007473507,36.558677672246084,169.63027474453668
-3.6771384516370476,35.623294650240496,169.67741756383614
-4.197592531938005,34.84946735422481,169.72655762398625
-3.1649975504176986,34.28314062156738,169.77769984286414
-1.7934258691212754,33.8695296857036,169.8308491383468
0.21060597293934655,33.6229214877241,169.88601042831135
1.7744945281400317,33.46534409912784,169.94318863063472
2.640089390005059,33.383653508469486,170.002388663194
2.7462911373903056,33.33971166539844,170.06361544386633
1.6519614922966226,33.30238704597056,170.12687389052866
0.6916197064847287,33.207302863849115,170.19216892105808
-0.2779935942332499,33.018766057876086,170.25950545333163
-1.0147714952633864,32.689489930063786,170.32888840522628
-1.2211446703079443,32.174745361905636,170.4003226946191
-1.005804923875543,31.466002592585102,170.47381323938717
-0.148848419140418,30.54587855819929,170.5493649574076
0.21275417072456268,29.50813924249752,170.62698276655726
0.07056575091427444,28.34751047160552,170.70667158471335
0.1264351210112701,27.089586068741838,170.78843632975284
0.13872030187737663,25.759516221050184,170.87228191955285
0.24092773237590306,24.349004400093985,170.9582132719904
0.505628764636195,22.878483093693813,171.04623530494246
0.5848307839959761,21.38705860549822,171.1363529362861
0.5104686632915578,19.88923730851488,171.22857108389843
0.3387044602462335,18.473696027163765,171.32289466565643
-0.0008230409331093326,17.169754283455745,171.41932859943708
-0.22216818689089876,16.057372275020242,171.5178778031176
-0.31879180096510973,15.18706433603025,171.61854719457506
-0.3565419972272175,14.619075176208028,171.72134169168626
-0.26142865546630917,14.411866666891182,171.8262662123284
-0.08858467129786626,14.49767725236386,171.93332567437855
0.1803289532877626,14.87841718125988,172.04252499571365
0.344847260544652,15.463076894492206,172.1538690942108
0.38272122477679266,16.22670522412386,172.267362887747
0.1825464843475715,17.089702195389446,172.3830112941994
-0.33526735288703047,18.004186875737062,172.50081923144506
-0.7163993003608631,18.8824216343259,172.6207916173609
-0.9917770590366649,19.6645732343842,172.74293336982385
-0.7944137365572603,20.31508531942324,172.8672494067113
0.019708922219605064,20.7760944827929,172.99374464590016
0.8836422389132201,21.082915855770075,173.1224240052673
1.922771253555301,21.19344880424915,173.25329240268997
2.4963194451350033,21.11134816745051,173.38635475604508
2.4573042237481517,20.820231250092135,173.5216159832098
1.742294768573048,20.365498738271853,173.65908100206104
0.08681207784297754,19.745725492002176,173.798754730476
-1.4678448130162927,19.01741817638276,173.9406420863316
-2.9899030361371906,18.198530931998906,174.08474798750487
-3.933617648942515,17.325985785526854,174.23107735187298
-4.001563012738075,16.42936892823751,174.37963509731293
-3.3772477711768234,15.518929721112142,174.53042614170175
-1.7598575995101513,14.623444826431522,174.6834554029164
-0.4822270156378273,13.72030365838059,174.83872779883401
0.4521819004686924,12.827769199997448,174.99624824733172
1.3930797665952577,11.939939322895349,175.15602166628636
2.0141518798209836,11.061597803317209,175.31805297357513
2.5212598680808043,10.196921801878549,175.48234708707503
2.8475022474756426,9.348250187966487,175.6489089246631
3.06433665791907,8.501124142097382,175.81774340421634
3.1837443649332258,7.656770423833159,175.98885544361187
3.196080768320709,6.832931897100078,176.16224996072674
3.1241696631742646,6.028179805333612,176.33793187343787
2.2952155155827967,5.268552627485406,176.51590609962244
0.6508272028479658,4.560953103459179,176.69617755715754
-0.46846152711176775,3.9282222630194408,176.8787511639201
-1.1457975807423855,3.3838922284212334,177.06363183778714
-1.3793810660641848,2.9448245464553544,177.25082449663586
-0.8427988045036372,2.6272024300144503,177.44033405834315
-0.4228616642211761,2.403442317415582,177.63216544078608
-0.028005678278623367,2.285137054837949,177.82632356184175
0.21333180925675171,2.23560835735765,178.02281333938714
0.10620829921798072,2.250601069899081,178.22163969129934
0.07101776537121664,2.276263936490152,178.4228075354554
0.008004885306129661,2.2948547691903816,178.6263217897324
-0.03295379209808452,2.2587627022905883,178.8321873720073
0.005433964274806489,2.137654271954981,179.04040920015717
0.04132590857444805,1.9847326522269624,179.25099219205907
0.10838690593564337,1.7803848678824892,179.46394126559
0.14306440777485552,1.591744871032796,179.67926133862713
0.13767646776980136,1.4280776068369074,179.89695732904732
0.09546150023315515,1.2785786312883474,180.11703415472778
-0.003921293035289139,1.165364611546081,180.33949673354556
-0.25662937793509527,1.1024072036054076,180.5643499833776
-0.6836056458838639,1.1012094737856657,180.79159882210092
-0.6787636298831871,1.1536244718523805,181.02124816759266
-0.21959285822204472,1.270569610868587,181.25330293772987
0.04140772811935874,1.3763445117578408,181.48776805038955
0.21910048454017653,1.4677138681126052,181.72464842344868
0.5228810478987649,1.4827237292422843,181.96394897478442
0.8576685171309405,1.392406390716665,182.20567462227376
0.7238807766347313,1.1672916948770546,182.44983028379377
0.07993577965514083,0.7691941493486305,182.69642087722147
-0.27948176686399556,0.23620666334938978,182.945451320434
-0.4409135339807679,-0.4630357392369788,183.19692653130818
-0.6134884346976718,-1.2896169465358938,183.45085142772126
-0.6469066040729026,-2.2484822521891266,183.7072309275502
-0.451847173104196,-3.3131116025698724,183.9660699486721
0.00391393434322017,-4.474073447264039,184.227373408964
0.3610828681071836,-5.634456891106773,184.49114622630287
0.633044773518303,-6.771493755576563,184.75739331856585
0.6386968027183834,-7.832166153865311,185.0261196036298
0.26764755340832713,-8.770370866297696,185.29732999937204
0.017443819623254808,-9.568907691367848,185.57102942366936
-0.17388729473755188,-10.183680891310988,185.84722279439904
-0.4118216484742843,-10.590381760906283,186.12591502943792
-0.6079602112900339,-10.751102259674237,186.4071110466632
-0.5010045920609072,-10.732124882261573,186.6908157639518
-0.04610364809315852,-10.550177193677925,186.97703409918086
0.47203737539872764,-10.32745873616543,187.26577097022732
1.1271155132421757,-10.102853725213514,187.55703129496828
1.034328991491346,-9.954307346050717,187.85081999128084
0.06677200242792877,-9.946446271855283,188.14714197704205
