0.44478776165468814
69.08861948807497
51.08576416015625
3.7772576809337495
259.36326718330383
0.28768361838496115
78.25524683392106
71.01096923828125
5.409164184030319
456.47262692451477
-157.21289992168568
1166.2668864512618
1163.8195041875495
87.25943919876156
57.478700160980225
R2,RMSE,MAE,MAPE,sMAPE
-184.44764471445322,316114.9033270532,315658.1940600656,94.2618759660252,178.46422365720792
R2,RMSE,MAE,MAPE,sMAPE
-23.858215475661304,318170.50365258416,314001.1994234525,95.3367331701188,182.0150530918587
