0,1,2,3,4,5
-1.0325977719539905,-0.11481567918531684,-0.03151759099766112,-0.0060620293732195,-0.0024239220211399685,-0.0019232093809908894
-0.9947063568509993,-0.12425325131871615,-0.019325933802583566,-0.002022133335469978,0.0005394307449094992,0.0011542635708272839
-1.034753911627171,-0.12044675914559606,-0.03959292963147253,-0.0013097182908598406,0.000733463037103837,0.0016503020163117653
-1.0094680249403458,-0.12336899066732737,-0.024998623562429347,0.0022339627868135244,-0.0036721056648098666,0.0015695950817715613
-1.0548092282863917,-0.11352000463042186,-0.00751267175617954,-0.004518538838055322,0.000535320735055459,-0.0031334580074890896
-1.1017179698005146,-0.11071828644793737,-0.012281819632488523,-0.004146378482185578,-0.0007050800651854453,0.0014577028667197493
-1.0294300366682185,-0.12080308308624327,-0.022453157944743753,-0.004225509618806464,0.00031551219940317154,-0.0034928103102804713
-1.0617424630607126,-0.11812649753929463,-0.03874628155039391,0.00018136899372199207,-0.00015273160448042337,-0.0017839937342171146
-1.0061533436060366,-0.11953961765351728,-0.02599110961860584,-0.0024281647926294005,-0.0036350048830521755,-0.0017564209933885865
-0.9935178053980108,-0.12076609814600328,-0.01913983221902584,-4.0065465130985096e-05,-0.0012471499230838124,0.0006235617969122777
-1.0543982838859387,-0.11698834860871701,-0.03664404544514627,-0.001247566697788825,-0.0003707072569181646,-0.00022254832680611416
-0.9831842925918861,-0.11585770476247463,0.003947555402391417,-0.0022213948407921722,-0.002016460563113429,-0.002694899750507626
-1.0365754618763372,-0.11549824859968585,-0.0239215306677988,-0.002035665881061557,0.002183731347373307,-0.0021194778877484427
-1.0160410733343,-0.12341267413887257,-0.025161316972991673,-0.001138968769445364,0.0037661095763139607,-0.0002831548235721548
-1.0040347424312968,-0.11565823817746705,-0.006078105920194218,-0.0010676700586042841,-0.00015193460203528127,-0.0015470450192562248
-1.0556178976262252,-0.11835342242258598,-0.03117086319814231,0.0018815779583209956,0.0010493636547897554,0.0012805922902311747
-0.970012846778874,-0.12175295067752623,-0.01657900712096082,-0.0025410523606761368,-0.0014427430020641416,-0.003484070182021452
-0.9977907072175101,-0.11283868060602932,-0.0015820066139727485,-0.00013116894448076603,-0.0010444418851705156,-0.0001246877917802136
-0.9674075470675945,-0.1262038482823064,-0.02741393234257085,0.001703988463851124,-0.000850467813298396,0.0005173125163355431
-0.9614854694948926,-0.11872571634493627,-0.015523026487797185,-0.0009583868593053103,-0.004166860790350143,-0.0009667486575578742
-0.9735049127606862,-0.11011464335708887,0.013516350961487174,0.0006245812795433717,-0.0020068350710658496,-0.0012827764195955836
-0.9169765772429574,-0.10457187514867372,0.07233911171713668,-0.003853489838643025,-0.001546680217997941,-0.0019533888826169525
-0.9972534098088235,-0.11106609914741428,0.01938325543213145,-0.0019555379618099627,0.0042405582502551935,0.0047712247652212615
-0.9811772426744674,-0.10984031160417038,0.03936454930747656,-1.8210286530267913e-05,0.0036742672542345372,-0.0006310880300434436
-0.9652820318313089,-0.10531280868363557,0.038786269445693404,-0.0025744018222540505,0.0010179554138541672,-0.003080077692472073
-0.9795711560045873,-0.10715813876753316,0.014818587553962802,0.0019596162859951654,0.00025619123459136257,-0.0011734480375966351
-0.9589382105933038,-0.1158271839129222,0.012789015222783973,-0.001730206209641177,0.0007632707197244549,0.0005268133998528142
-0.9074706094121044,-0.10717023579604197,-0.005840256893442246,0.0009821840291838963,-0.002649948276678689,-0.002968604519081224
-0.8970575774767637,-0.11687270164559592,0.01289243708648156,-0.006451369366456553,0.0018695325297789578,-0.003132400392125905
-0.8770465389620171,-0.12458739614454462,-0.004469489022482221,-0.007180206913812012,0.0022185182539806872,0.00017266663586503806
-0.8723189299877663,-0.11761191783151274,0.010026528136234126,0.0005171863006189678,-0.0004906472849643823,-6.511733820615244e-05
-0.8172685233053689,-0.1232133237825595,0.004534635210388499,0.004969749906781327,-0.0042109686586381655,-0.0006187332541749386
-0.9025992017726407,-0.11458827919609331,0.005849278880195678,-0.000783179713284606,0.0001420395513724096,0.00339345535222688
-0.8999672106946979,-0.11924275016630212,0.0145052706440255,0.0018260096021316238,0.0010862107018056468,0.0005104451134944747
-0.8938548269168078,-0.11392858783908369,0.010037392333222471,-0.005233631303338399,-0.0017234295708677414,-0.0003206231640922665
-0.9116898918499139,-0.11084602659699243,0.01786087083324185,-0.0016228319018072395,0.0005628510477811725,-0.0012859928544014328
-0.8796605101899413,-0.1277242000945976,-0.01980794155434427,0.0006243095133461332,-0.0005469546870073679,0.0009159974130475699
-0.9301433293242443,-0.1132802304027811,0.001482153200239328,0.00011573082240866274,0.00015109757511421097,-0.00013238073473015975
-0.9439269823609484,-0.11850426419297401,0.001550192106090427,0.0071930715434350865,-0.0050141591469933435,0.0019008035046729538
-0.8429451353709255,-0.10197985816153488,0.06155371716638711,-0.017512569492995216,0.005120275560370331,-0.010005940253961565
-0.724033843643315,-0.11298099044297277,0.046401258728199654,-0.018299400661998783,0.00698771393030543,0.002009822970520987
-0.7635012929965928,-0.12132317024838063,0.03814782754209599,-0.006641891803528096,0.006311780103269799,0.0025898864893102776
-0.8549093273325791,-0.10232014507119654,0.03365753720098338,-0.012361204009330315,0.004259900507186965,-0.0032550335019966795
-0.8316422923624907,-0.1101498878074056,0.013423523280622705,-0.008188389817314132,-0.0093754835154581,-0.002137816622344947
-0.8154546845689716,-0.11807469724948294,-0.0033720214444234167,-0.0005041478941781828,-0.0033180306217898163,0.00028881313161250156
-0.8429535552265681,-0.11508704209950184,-0.018291999776041363,-0.006179056544087645,-0.0017182592607063707,0.0007093873899340619
-0.8302862875099981,-0.12388312126562889,-0.0216726500438345,-0.006099425483820548,0.002885072411093898,-0.0015740217730453505
-0.905840588658241,-0.10971363638250181,-0.018104480640453325,-0.0061834694868262065,0.001916100665607232,-0.000631767363383731
-0.8907706800716504,-0.1108168642847197,-0.0009349233227014505,-0.0030273443638196436,0.0006878679747491867,-0.006652931149083489
-0.945098382489825,-0.10866743797361579,-0.002154961400443197,-0.006948400267690086,0.003514971520919276,0.003442804839032503
-0.9465005912302937,-0.09663621674173276,0.00282045932174959,-0.012676809943329941,-0.00038488501131761553,-0.006377533751341973
-0.8788916905589266,-0.11264860516769978,-0.00114071187997615,-0.0022583320018548817,-0.0012380974567058438,-0.0027438047252710627
-0.9260456168352832,-0.11596709513458914,-0.0423745128180698,-0.005057703205463113,0.0019258465852632304,0.008542305490282035
-0.8711630809264517,-0.10696787405374633,0.025495729903819618,-0.0010999409892427172,-0.0003231564600251131,-0.00073620507382386
-0.8877046921293239,-0.11507826566783318,-0.02639484269361163,-0.0028474077808447787,-0.003690893625939675,0.001836140711776513
-0.9201024347745964,-0.10962006889181121,-0.03211913757102167,0.0013842931332685375,-0.003343274657919183,-0.0008219402790842978
-0.8567936341639759,-0.11825130119619222,-0.022058831076187845,-0.0018889162537964535,-0.004112468237325084,0.0009159294564511683
-0.8740936975312256,-0.11286713479989577,-0.03137664433161914,0.00535010796206228,-0.004113339516291934,0.0004871339784314985
-0.8352111093124607,-0.12108453640071333,-0.02992519454590551,-0.005780928193753112,0.004522947199177306,-0.004855097261810111
-0.8222687656280663,-0.12184135448989487,-0.039511982790660004,0.0026364583425190365,-0.0038232331054857804,-0.0006221530113138103
-0.8212093812698494,-0.10985517206979224,0.002975029593935469,-0.0007953448381270847,-0.0019141563813891791,-0.0005111925151932912
-0.7755211042284155,-0.12601977241781204,-0.01779239575270542,0.00035826496567845426,-0.0011277051073900902,0.000357932641281109
-0.8036901027152976,-0.11762397004558146,-0.021890578255025953,-0.001807285047546831,-0.0009962327593831823,0.0024498086942822154
-0.7799414754412365,-0.1267391571986662,-0.035014856596149946,0.004911524847768374,-0.005179852493078388,-0.000748607088301373
-0.7728643874694864,-0.12156220937262499,-0.015514571113538043,-0.003920625272658569,0.002491537196275378,0.00012104519704358589
-0.8173892404523737,-0.11094037225188622,-0.010252902052710518,-5.172931425939328e-05,-0.00405626056880149,9.460600739270543e-05
-0.7423012238908607,-0.12134600356825148,-0.021462488336872546,-0.001540336621871498,-0.006571430937803807,0.0016292853173658468
-0.7684282647553784,-0.11262183337852345,-0.023706079681670687,-0.00018973652247469158,-0.0026110694663878126,-0.002801923773413823
-0.7528807405263183,-0.12123701912112417,-0.022496123311890576,0.0033837116414469695,0.0015727533882122547,-0.002787028490964707
-0.7513486607561445,-0.11081627320073195,0.003346121947034478,0.0016546347573291168,0.0007682438439128953,-0.0006220927513620831
-0.7999169166328122,-0.10648560511460964,-0.01832519350744451,-0.010649639812316855,0.01020574425335805,-0.006772415305689097
-0.7367166741917901,-0.1193322181435068,-0.010866806891315233,-0.004739036561259036,0.003993891414381271,0.0016889080011747311
-0.7579674504862488,-0.10614366778530007,-0.009691940817337007,0.0018572657209875935,-0.0018976167531837241,-0.0036211682229929532
-0.7225917147653876,-0.10975423749929838,-0.0010424751529375127,-0.0022409174695336236,-0.0034358282540368585,-0.002020129757835193
-0.6874816595878931,-0.1117043597725311,-0.018256116071104216,0.00010392233792489759,-0.0023511310103418136,-0.00099758199223975
-0.7116259202539977,-0.10747221180516948,-0.014164619316681178,0.0011698855071494397,0.0011596148720015261,-0.004880857192198996
-0.6736604987776353,-0.11800766863313006,-0.012895055133516025,-0.0011928672119276029,-0.0009468681442458627,0.004675395278339268
-0.7174210650175603,-0.1056036816117023,-0.01591057514462667,0.003079911353354062,-0.002933173667108359,0.0007473965383784312
-0.6844134665949994,-0.10971807968913065,-0.019623430696231695,-0.0052598342793977616,-0.004342658887513807,-0.001033867086952788
-0.6583955838837874,-0.11347364578795095,-0.00340145243828123,0.0008904981338646195,0.004421455093401085,0.0019781425499730146
-0.7524547164236648,-0.10411387108045206,0.0036486844862508184,-0.006519256183871114,0.007798189994258439,0.003770060846005164
-0.6948097549045764,-0.11607099820193748,-0.012615744552168988,-0.004293241253398485,0.003337380704577355,0.00117021679398184
-0.7249881800833223,-0.10304031928896118,-0.0016965051128956872,-0.0029357832904778804,0.0017820788547371737,-0.0018473843623384647
-0.7052598323604915,-0.11445889550819928,-0.006216449435713566,0.00038173530318079353,6.574740962959707e-05,0.005541059309953285
-0.6949820324697974,-0.10899324962658474,-0.008592051460353557,0.0010383895091720498,-0.004164115157419137,-0.0007413759463980094
-0.7127107944813755,-0.10117369846200046,0.002399172062501075,0.002845449475656857,-0.003938304343756757,-0.003050087170675089
-0.6583995818806121,-0.11446772454492443,-0.0010803474742681453,3.531079681682182e-05,0.0018204724026846027,-0.00300244983030741
-0.6762643182816284,-0.1003027736449166,0.015330931795960873,0.0031465965215352856,-0.0022464735087804615,-0.0030075495807324252
-0.672192005138391,-0.11516807588971088,-0.021787405497782738,0.002228320277518079,-0.00286686194863044,2.294394609498682e-05
-0.6307634875155903,-0.11203443114840676,-0.018370779645701347,-0.0002634123236283782,-0.0047289825502187495,-0.0023310519699759977
-0.6377303271245199,-0.10844612287803737,-0.008646244341543482,-0.006106157713519621,-0.0031962466329366257,0.0028429928580970825
-0.5712912459280649,-0.11852151692307297,-0.007107589536574277,-0.004538589139786993,-0.0019104161254639195,0.0019072346550710834
-0.6254494434014032,-0.10896760222516338,0.0037294606102368406,-0.002878279573476002,0.006035915840770616,0.00012923736471495592
-0.6406119704641624,-0.11526384042821161,-0.0060394749857084155,0.005169071812160648,0.0009733742747279296,-0.0006845912179255081
-0.5805895021657743,-0.11138974730987172,-0.01600000544919651,-0.011272755356871379,-0.0050471889479507415,0.0028137917001274586
-0.600725566190553,-0.10102114481617878,0.014373941775508119,0.0002348897003642183,-0.008213030509585741,0.002188532916533317
-0.49899521276183423,-0.11502943353906142,0.019945951648136864,0.00027344269894920227,0.0011447570179830124,-0.0026590228028391416
-0.526450971966469,-0.11269048762965563,-0.01456936817841626,-0.0005853330890834581,-0.0022825133055044385,0.0011412620209328773
-0.46789076126219953,-0.11500223808061197,-0.00647626607891542,-0.026038851150888265,-0.000786051459671838,-0.0020487223923994855
-0.3915899067417105,-0.12385298904780737,0.02020471681032116,-0.017346904431851322,0.009481417056083906,0.00538352019914054
-0.4438446091820229,-0.11565293324702709,0.0005811361708666606,-0.01829461309669729,0.004726392815717255,-0.004847234488739467
-0.2643922439686371,-0.1399321526793108,0.014513276912440165,-0.023275349163346178,0.011854627888533687,-0.0001325498588559959
-0.3115201121974853,-0.128437414275778,0.01662035393946204,-0.003966267230464884,-0.002482557098477995,0.006345876994797844
-0.231274669223504,-0.14589063457461596,-0.005057380904225755,-0.002043039549769382,-0.002807850040828536,0.002480084552204359
-0.18599767595732386,-0.13983207887489074,0.00926488831684661,0.0001326746184857783,-0.003057779132115266,-0.0023999280865942617
-0.23508478696829124,-0.13664282283049606,0.027433384546247594,-0.011275908100014605,0.008795252339314533,0.006321649499768242
-0.2091441991295638,-0.15096169313887992,0.028824420058415127,-0.007113531503737034,0.015891090825750895,0.00427142106356279
-0.32383895562684806,-0.1331086332240632,0.0021408143248964557,-0.003858439527779747,-0.001518936135501033,0.006977593051967923
-0.1698487017000669,-0.14172011409712865,0.02147017975044946,-0.014813549635858306,0.003997025439547231,-0.011812324444525672
-0.13018305459295199,-0.15186628126460847,0.013808692510353446,-0.005213861236658412,0.001940466643798967,0.004669696165216891
-0.22800466020648547,-0.1495911937039778,-0.013713422102247973,-0.01139311183562683,0.005510303905561476,0.0061453457461266275
-0.19055971949524553,-0.15177842622755996,-0.011854701302806471,-0.007727112013757435,-0.001280351273378043,-0.002595925658431468
-0.30822107852419794,-0.1408308865211868,-0.015408235501615563,0.0027180120747528737,0.0002954799093585024,0.004476334989281128
-0.22564993309021128,-0.1448821341540151,-0.0012621171303499213,-0.008427016041565682,-0.003678661586217852,0.002021482095604457
-0.22290972154992547,-0.14637623486232507,0.0065536621364246424,-0.001923992039212445,0.00033643569984678117,0.008725204097205667
-0.3003405348205953,-0.137120138433856,-0.02391633092617914,-0.00698029244077867,-0.001936705868192134,-0.0018397077490753678
-0.2763945791037389,-0.13073807629164344,0.06931357140533527,-0.0034847115779416816,0.004983482366598091,0.004251662429348298
-0.3758221534825202,-0.10951449495645572,0.08364656621647883,0.00627718708770632,-0.004485556503116263,0.004475493521299175
-0.3234134227755078,-0.1209674219086507,0.08269064284929722,-0.01662448316592235,0.008288345333413577,0.002225297924850325
-0.2878944063860298,-0.1199956962079475,0.07925162419566736,-0.007552901383682899,-0.0006402161952807068,0.0031225881289207017
-0.33808480119855844,-0.11820696633047939,0.05983153978322255,-0.00014658876859845367,-0.0024918622502387816,-0.001741791253871796
-0.2568267147460503,-0.13348940539653842,0.060841797804186075,-0.0015319658223585664,0.0035471375976297106,6.709098305767314e-05
-0.38507325876331316,-0.1258275454375292,0.01574433725019059,-0.00581349081802394,0.003986869847687446,0.002601559996569818
-0.35565330640568954,-0.1320538015342972,0.012242509185820153,0.004501896818325403,-0.004450213290634808,-0.0027100002047395974
-0.3419950904487792,-0.1312414750178752,0.017775101221140767,0.005583193510244076,-0.0003700691604507169,-0.0008902746051331668
-0.4100575180969757,-0.1274460861947838,0.004328933661965183,0.002081322787995498,0.0009116123481716437,-0.003007528208067911
-0.35180410305429627,-0.13561855179072932,0.015733089148873544,-0.00151369894398551,0.0014928323796480738,0.00011468827996210628
-0.4342799432248311,-0.12488147869006286,0.007247855894534461,0.00018221864508553867,0.002395548355412757,0.00417050809410494
-0.42400067859295454,-0.13205901956210736,0.009630598218810495,0.003446425602367965,0.0014636681164142957,0.000876146288657767
-0.3866045503842358,-0.12383412092207086,0.010590840952760028,-0.006544413431810146,-0.004617519370870434,0.0014971254748811598
-0.37032815035705385,-0.11961218001440477,0.027197810634997144,-0.011752932746083909,0.004007842295851216,0.0009687180508000836
-0.3087193225139527,-0.13820940359021566,0.020512251743269296,-0.00899660467025699,0.0053147414593282885,0.008301452735221771
-0.3844685025118349,-0.11991445280070609,0.030350402652962172,-0.004926333496049417,0.0034234318270349234,-0.0005216442919894018
-0.3765393671754587,-0.12146286812912391,0.05633428076999146,-0.002340033129001392,1.5660454740839245e-05,0.0001969224748193917
-0.3642286940991789,-0.12340389269145498,0.045743861606554366,0.0006309020015099838,0.0010357745675672614,-6.843019538304336e-05
-0.4630710666108675,-0.11741717708896784,0.04307700210885897,-0.0014286557074313512,0.0022299550340770186,0.004801731053825522
-0.413585023558885,-0.13396269953950005,0.01417137823649411,0.00411628237664024,0.0023288232096912087,-0.0010099187804506209
-0.45825924209767144,-0.12152246018986551,3.9085012400225496e-05,-0.0029426971013805214,-0.004192417487659214,0.003034736716877478
-0.42469045435445935,-0.13381265521590305,-0.007658571056771949,0.0044865865771480775,-0.0036450519613053533,0.0006456272538836916
-0.4091201052888732,-0.13609362683384585,-0.030282488877309943,0.0018151387133041683,-0.0013872029985514704,-0.0016725135605379872
-0.4265917474222738,-0.1265778398395931,-0.019097519003738992,-0.00473241679594613,-0.0031710528606967666,-0.0018593161624894533
-0.34539654176729595,-0.13976502602980465,-0.0043435925010378365,0.0029836929697813265,-0.003208514456188452,0.0035541471536635573
-0.377409064697717,-0.12417028074620165,-0.009245365781681001,-0.01185182817603213,-0.0011352874320072,-0.0029347308752800732
-0.32161339995560534,-0.1406076314952186,-8.656009308609023e-05,-0.003696560993005136,0.0017097548465081513,0.0038423398201499447
-0.3690643168776672,-0.12406261583847063,0.05942729103685436,0.001048863460829749,0.005082205731767833,0.0013834113413360503
-0.5212218628375054,-0.10917339667311626,0.075965772162644,-0.007780775706202785,0.008287517259813321,0.0046982341583362945
-0.4417244589924049,-0.11912345247567845,0.05136205033687751,-0.008701050139113547,-0.0008860755945453293,-0.0012678967340383502
-0.4618852193785892,-0.11608747662692948,0.017685735976937532,-0.006342941071124743,-0.003935133450439153,-0.0013976922636197405
-0.43085366299509076,-0.1329722609969376,-0.0046158664724748975,-0.0007469947502845301,0.0013069117463223256,-0.00306143850235404
-0.4107413876874626,-0.13401900345567547,-0.00742701536000332,-0.00047289463862127513,0.003434453828328785,-0.0017188685166888082
-0.5124798822294427,-0.12228966674523047,0.0032745691257231673,0.0028862861144514935,0.0011459515992449118,-0.003817297445666418
-0.4203171937581467,-0.1315457098163761,0.008274448379530286,-0.007898077020159927,-0.0013280206429985854,-0.0018665569917526719
-0.44580422567961153,-0.12137863095084812,0.0015212994117525045,-0.001640624644763424,-0.0021842787718013364,-0.004689276346608466
-0.39855058052568865,-0.13441147889449562,-0.004957400714834453,-0.004486132050995966,-0.0005669203349505422,-0.0007669027763324825
-0.414423884695161,-0.12959250864938968,0.0118212523244934,0.0013334722392775856,0.0010927571482182447,-0.0022701003641649987
-0.4831187538696081,-0.12414097846344277,-0.004441411789361522,-0.0005604979441391279,-0.0009785593231671644,-0.0031219466553306977
-0.37645369756451164,-0.14195731911675324,-0.014108316126824498,0.0010715361496422798,-0.00014133266801206405,-0.0013176376703931578
-0.44534017172268686,-0.1296510314457782,-0.018818720724031235,0.001086269908550002,-0.001973799932370292,0.0031016231225381346
-0.414472429829816,-0.1353332194482268,-0.003761360767095428,-0.0011307610281266307,0.0027526763704199793,-0.0031440334460724447
-0.40181598973351457,-0.1321385945887218,-0.00864188442752663,-0.005336649475775342,0.0037058905130631587,-0.007153861748965591
-0.4489122842553474,-0.12945046270481114,-0.014051182183674269,0.003091933847842521,-0.0028570665419473213,-0.0016038294396173007
-0.3967626603309485,-0.14047859541695118,-0.005196411508138099,0.0020390183767061377,0.0003458818946697831,0.002799415834759982
-0.44150247492655903,-0.1253834981468617,-0.014438344443270934,-0.0009760648945152598,-0.002885875594672926,-0.0030819662984639838
-0.39920491962238486,-0.13560318687801756,-0.015757849160226208,-0.00011463473278807725,-0.005622823961883009,-0.001276487052877014
-0.4018493447990352,-0.13651926767170597,-0.010914773138217213,-0.0027405136913526704,0.0008058982772039013,0.007037045265338322
-0.4577187682301014,-0.129625167640835,-0.014371763125785168,0.0016699694497827574,0.0013956984426433002,-0.000820291735277095
-0.3768438436924906,-0.13930626204234692,-0.008978308415480512,0.005079548926271629,-0.0029605661634593654,-0.0017253106433607738
-0.43836298665545886,-0.12765227652232178,-0.016506565290510755,0.006193904086750213,-0.004212262980945875,0.00031474511070172053
-0.38899952388780734,-0.12918099199252253,0.012053438245100719,0.0015482922925651632,-0.003650123531373372,-0.001302196480086058
-0.36402846473080774,-0.13516650121081863,-0.013800166040408556,0.005812806123174891,-0.002724215858779989,-0.0012938731569398488
-0.4284618841238289,-0.13051835488766753,-0.015888901162680432,0.005914641651665767,-0.0006475319275216025,-0.0006236117707816945
-0.37872464142526396,-0.13903704555818566,-0.014736965900783876,0.004712713722260507,-0.0028681793901692526,-0.0006260160623131654
-0.4447279400333074,-0.1221816587012014,-0.006934459319948434,0.003100401595286627,-0.005366655186427963,-0.0011211398612678291
-0.42008044716458304,-0.13065916573233805,0.0025797841566533226,0.00430004038653939,-0.004530591610166069,0.0002917284529157421
-0.4071674641711972,-0.12589201346236142,0.02835104328028885,0.00523517312193174,-0.00014087470445305208,0.001639622236760556
-0.47566422050099555,-0.12330841503943817,0.0024542461762908255,0.007265118692977705,-0.00418355952229001,0.00022059719419184243
-0.36608069292008,-0.1396292520081364,-0.009485277859400896,0.0069406924247234205,-0.004414237848439422,0.00042319726575415224
-0.390713389220528,-0.11653431026580888,0.03745556961818976,0.0013110797272221921,-0.002277779603761777,-0.0008936285950072382
-0.37800198725835377,-0.13864596462165713,-0.02175590563692844,0.007315809164486785,-0.004924817637299551,6.042669745855295e-05
-0.3099642901429692,-0.12701002818733081,0.01997733348404267,-0.005074853168213899,-0.0006084796664303069,-0.004457370153274278
-0.33385958167062413,-0.1247702551197675,0.029469703728528866,0.002298369717594135,0.0004733163609112135,-0.002825350475907644
-0.26097115722455644,-0.15032249655535948,-0.01274693547479387,0.00524627596012225,0.00421274132995632,-0.00012615639114216915
-0.3485133075231009,-0.12960301777826785,-0.016236094563754064,0.00015147850710473107,-0.0030536222456447946,-0.001446927999099341
-0.32864986607760394,-0.13412923113243405,0.003606841525066476,0.002363185304260101,-0.001125965436515124,-0.003516882225742937
-0.2601477376499044,-0.13798767152521024,0.0030156503115532675,-0.004589039110168889,0.0023209832220703165,-0.0014166447994793416
-0.31780531509871046,-0.13675204631333937,-0.024672717579887187,-0.0036759609946802724,-0.003956252422098826,0.0005275215654744872
-0.23970759692298885,-0.1462046445774077,0.0065521440812543715,0.006427404439113375,-0.0008336539949163848,0.00047081592946836645
-0.3099846676413373,-0.13360910848179278,-0.006026994419860935,0.004815287801157478,-0.0032847930259426775,0.0023873441690564472
-0.2703310621488649,-0.129085447040739,0.036303203721044716,-0.0012923034577216382,-0.006009874148738741,-0.0024277593654759284
-0.20762061808245885,-0.13127186673526628,0.03738249046072395,0.004448624187085678,-0.00380559439725225,-0.0015683844037623247
-0.28293130670844546,-0.1375488207466652,-0.01554867281419833,0.006138760924502438,-0.004400930524468096,0.0009628529527954085
-0.19083480399228256,-0.1482407388999953,-0.0089821383049747,0.002030524964887725,-0.0025759603631978515,-0.001416668714650611
-0.26589881266826465,-0.13551902924530743,-0.016379411374077214,0.002114868345083394,-0.0007330006570704361,-0.004722408879580419
-0.23695925185932482,-0.1479024468764292,-0.015186563186857792,0.0009621521364283729,-0.00023419972340445647,0.0026724897749421284
-0.22958045787488685,-0.1438865053092846,-0.014166347990585733,0.004085112325422629,-0.002229896523966776,0.0009083862257840832
-0.2721095263665976,-0.13094094254228014,0.016869779571998738,-0.0029619800530875425,-0.004059756774817985,0.0021975043379774606
-0.17126444050723194,-0.15425430123290665,-0.003831770705973614,0.00013030364871238556,0.0010268008304842818,0.005562657267975381
-0.25069601849227635,-0.14029310519652902,-0.010339469438109927,0.005903922284574214,-0.0026489213984392454,0.004864115399941317
-0.17633869560663962,-0.1481529690848971,-0.0022689654499251483,-0.009722514980491068,0.0030814182250058176,-0.0037087830334415926
-0.14785617483993513,-0.15193401672802728,-0.018719157444058887,0.00039911561169027137,-0.0035754768563466175,0.001978150139458761
-0.20029336798945108,-0.14033335166315997,-0.006302619018746153,-0.005715542520188815,-0.00012044125576868184,-0.006493165680616548
-0.023890003373101768,-0.16335111316169904,0.0018166392648080968,-0.012902836665197799,0.006286310167461327,-0.0034935330935841067
-0.15537205117925917,-0.1502578740223395,0.013207312856337868,-0.00466587383411782,0.007317134083584739,0.0060841560828944884
-0.09178140170122526,-0.1611091797758518,-0.0044782218318175325,0.0011337712035869828,-0.002915550256654578,-0.0011460244774161616
0.02393024704794578,-0.16154065050290164,-0.0023030891168960236,-0.018845608646462286,0.009437515303138192,-0.01732965526660809
-0.02668313567814563,-0.16790360313637126,0.0031042601866158644,-0.005120329262001587,0.006186754217135352,0.0071265314789000014
0.10413649069054182,-0.1780507807493128,0.003389007616311037,-0.006031299048452084,-0.001050523168409923,1.3800181505108696e-06
-0.03937328623067733,-0.16192608228342764,-0.002237365731751469,-0.0020937774318968145,0.00019570922291462628,0.004648374973887544
0.0021304642831120844,-0.1651184111501082,0.028065060714167346,0.005332054607738709,-0.005115816839348874,0.0028609674896303743
-0.049016464995677946,-0.1636774246739905,0.027426830367616773,-0.009909249901698728,0.004877674292172413,0.01773621886055197
-0.1660051753415145,-0.15574393633044828,0.00832841312326607,-0.003964881967056707,0.003125202625942447,0.014134275090199568
-0.053954388469346026,-0.1598487180849853,0.0112358452323532,-0.002350968845190843,-0.0033995927384987603,0.0026653716545816846
-0.1587684468012819,-0.14208877643091522,0.005182239745486969,-0.002653404508166072,0.0014233875841892464,-0.0031110457705077746
-0.17643258331347786,-0.1542585971420869,0.009629037526367084,0.00016003273444934547,0.0018864400806123246,0.010199784081074635
-0.11642848407901615,-0.14577973404141611,0.00312147819909441,-0.007494320139788039,-0.0028659324674098568,-0.00040120684244971034
-0.16349598510344662,-0.14572913877377935,-0.013764875288061671,-0.0003233767288706613,-2.9925576082417456e-05,-0.004203799387205653
