co-imf0,co-imf1,co-imf2
77.20084000041828,302.71579839327114,717.8484291241638
97.07295555795311,300.7752918077488,717.7508568773426
112.29892379160974,299.3772074917402,717.6548783156784
125.91500373641163,298.49603820782164,717.5604957317748
136.4884310553625,298.20038283676007,717.4677114182364
141.7765386731452,298.57261645560345,717.3765276676666
143.07326123574563,299.57610826521017,717.2869467726695
138.97015885397394,301.25108389428976,717.198971025849
124.96277961880648,303.48474076500355,717.112602719809
100.04428429907907,306.2813318647313,717.0278441471539
69.71506012307147,309.5627212060922,716.9446970076028
32.63768884079407,313.29347056313713,716.8631602331019
5.250044047594688,317.42390600493053,716.7832305777297
-10.020834302239987,321.9069663095743,716.7049043993277
-27.602257492648754,326.69531959138936,716.6281780557287
-43.041856866600924,331.74167808495906,716.5530479970374
-51.998487386362825,336.99822473905476,716.4795117833662
-55.42458939898635,342.4176111681417,716.4075701237715
-85.9616347691705,347.94865352895226,716.337224839609
-146.0891441759219,353.5434776934809,716.268477845062
-145.63557512913366,359.09642986533265,716.2013310543198
-85.94101953683372,364.52115749316,716.135786381565
-19.13330539315708,369.5915492954881,716.071845740987
33.294491136013065,374.2032186148895,716.0095110467703
61.91360351127955,378.1798917224985,715.9487842131017
48.88581820046812,381.37643967242786,715.889667154167
47.77305798940245,383.6329249773439,715.8321617841527
50.27913723982932,384.79582513102605,715.7762700172452
51.685054768326,384.7791472549138,715.7219937676302
63.67689816902875,383.59395005043126,715.6693349494946
55.16056048286717,381.4227499775004,715.6182954770237
27.89402397220766,378.3026659877562,715.5688772644041
0.5022821328500413,374.39138530386754,715.5210822258224
-32.286588191884,369.7789580294112,715.4749122754646
-45.79806154553937,364.5735454287048,715.4303693275165
-35.18954086610916,358.8836329885506,715.3874552961646
-29.538295872876517,352.8516856807513,715.3461720955951
-22.390895538888337,346.59102752394347,715.3065216399947
-11.055139571950374,340.3878571507506,715.2685058435486
0.4864285239989258,334.3897775292076,715.232126620444
12.90236201978643,328.8554178915806,715.1973858848662
25.04275469848791,323.98114118426923,715.1642855510022
23.734691391075813,319.7803508408182,715.1328275330379
6.970924141027237,316.2014498595161,715.1030137451593
-4.796349972021474,313.0077056375223,715.0748461015527
-14.35775556207798,310.12436464302857,715.0483265164046
-15.915559609642788,307.36797520277804,715.023456903901
-4.8152551154680845,304.6081872604463,715.000239178228
-0.31130390421391674,301.74320411323447,714.978675253572
-0.23171737859403885,298.63326468359986,714.9587670441189
3.197951231563057,295.232633176032,714.9405164640552
6.825391946311225,291.4223175283507,714.923925427567
6.302506151027034,287.2581852628777,714.9089958488407
1.666345691711669,282.7539970370075,714.8957296420623
-2.7203396356419716,278.07204050987934,714.8841287214182
-7.753025570044303,273.2470786951664,714.8741950010942
-11.962373673798755,268.410597791994,714.8659303952768
-14.481379224934654,263.6421512523866,714.8593368181522
-14.307110642619424,259.0330546283609,714.8544161839068
-10.470549902372053,254.67659106051744,714.8511704067265
-5.466316260343646,250.60093011278855,714.8496014007975
1.3229190916508053,246.89146874972397,714.8497110803058
7.849970255075103,243.52450418102973,714.8515013594383
13.600447206143878,240.55867888889316,714.8549741523809
19.539806548945798,238.0001804870182,714.8601313733196
24.927730122177273,235.88279987735484,714.8669749364408
28.466892840791875,234.23254935233874,714.8755067559305
29.848907140528954,233.0780254756809,714.8857287459753
27.70798529706863,232.40050047377244,714.8976428207609
21.329401316101876,232.19568398551615,714.9112508944738
14.333378429220156,232.32002536528162,714.9265548813005
6.287308912268333,232.7535850017472,714.9435566954267
-1.3645137135334293,233.37617207030766,714.9622582510387
-7.736709120452545,234.1241088036757,714.9826614623229
-15.668624326519751,234.93106172599732,715.0047682434654
