co-imf0,co-imf1,co-imf2
-43.89744362282277,128.96695585388653,2743.0371455729914
-42.91814044379333,140.25028908724641,2742.4730917385978
-29.5322808298788,149.49595104762827,2741.9360421036417
-3.2617312705279984,157.03188260203927,2741.4261626140387
12.768932407068688,162.54264830270944,2740.94361921573
19.226651966683797,165.55695936352046,2740.4885778546627
22.96213516078687,166.11190437965863,2740.06120447676
18.591020592811113,163.87438059825695,2739.661665027964
15.007025043574618,158.94198235407387,2739.2901254542076
12.008628984700565,151.1563483047231,2738.946751701429
12.036995288956337,141.1714938666764,2738.6317097155625
17.477563601336424,128.97816106804126,2738.345165442544
21.240279575078915,115.30060906444615,2738.0872848283116
24.63189929135029,100.3844274694975,2737.858233818799
24.22352377703301,84.72897995875121,2737.658178359943
18.52679837216334,68.728633978379,2737.487284397681
6.702045996269562,52.398043241861686,2737.3457178779463
-13.088522861579918,36.11512306469092,2737.233644746677
-30.048428319107213,19.944760385100448,2737.151230949808
-43.515661867111085,4.131426436164055,2737.0986424332755
-42.65048546776849,-11.294391742872477,2737.0760451430147
-18.012661312343432,-26.15452586541322,2737.083605024962
14.74028796416654,-39.80159299565127,2737.121488025054
57.58343255308884,-52.047400027538565,2737.1898600892264
71.53633725491527,-62.24013385412385,2737.2888871634154
49.75176594998743,-70.01464850673027,2737.418735193557
35.03688151488591,-75.33469718782877,2737.5795701255856
17.040348028432177,-77.79593920006194,2737.771557905438
-2.108396873999112,-77.45793420435649,2737.994864479051
-16.391361011613988,-74.0931185146608,2738.2496557923605
-25.10257981552101,-67.50105130337181,2738.536097791302
-24.615481757434658,-57.57213638901689,2738.8543564218107
-43.08234328904206,-44.397010059962035,2739.204597629823
-81.9093266685696,-28.070137357012243,2739.586987361275
-70.88356468807953,-9.944950895155074,2740.0016915621045
-11.31644241005046,9.570535749096898,2740.448876178244
47.50744534266808,29.17208217423024,2740.928707155632
105.15315397415071,48.10843547736495,2741.441350440203
120.25473368429743,65.53298243766679,2741.986971977895
74.41000624794577,80.5452004260744,2742.565737714642
45.08975401235885,92.91999272956814,2743.1778135963773
18.139894986125345,102.21791915390952,2743.8233478990314
-16.319577413846627,108.89371573294193,2744.5024182184566
-46.47587438679024,112.63903198340635,2745.215084480518
-63.13813509272899,113.61462557438844,2745.961406611049
-62.04786472901585,111.75916754701365,2746.7414445359136
-50.926090952189334,107.35062998791568,2747.555258180955
-25.015200793528663,100.50408253620567,2748.402907472026
-4.996103651720187,92.63558051977047,2749.2844475104516
7.744232373892341,84.22206834894617,2750.1999140994812
18.515456587282188,76.59934478677489,2751.149316308535
21.486051874502085,70.57987907970798,2752.1325674779164
15.195628170833132,66.05873752045372,2753.149526670692
0.08438243874654347,63.40280001599959,2754.200044857974
-11.739703491181382,62.210533326519396,2755.2839730108517
-19.457511817530154,62.7299975120882,2756.4011621004356
-13.229694903851769,64.37437266040601,2757.5514630978196
10.88877846878292,67.02863318183658,2758.734726974106
17.67656280434722,69.52371260451001,2759.9508047003937
8.558187170159348,71.52111989894485,2761.1995472477843
6.360525247862334,72.32691702316308,2762.4808055873773
4.539228822571,71.34313372736239,2763.7944306902737
1.5265367092937256,68.79413000331296,2765.1402735275724
-0.09753974801305507,64.35277595991877,2766.5181850703752
-2.8270404686748813,58.487660160688876,2767.928016289781
-6.188381920445524,51.076526283142826,2769.369618156893
-9.85968707822331,42.289334907679304,2770.842841642808
-14.119208980529551,32.187673918832786,2772.347537718625
-12.386355431140693,20.948861664685293,2773.883557355448
-4.0303260041317905,8.668365543532287,2775.4507515243768
4.730354343959819,-4.126106149496332,2777.04897119651
15.449975669513892,-17.273174816793663,2778.678067342948
23.162133683752067,-29.97237461013499,2780.3378909347916
26.525348422105075,-41.89673492400595,2782.028292943142
25.477811097845752,-53.08795447927948,2783.7491243390978
17.925321175451103,-63.131700704644935,2785.5002360937583
9.729950296012266,-72.28908477405959,2787.2814791782257
0.22163845411671085,-80.34734134935192,2789.092704563602
-11.631422972264684,-87.34338483070536,2790.933763220984
-24.76823905521145,-93.21391160572448,2792.804506121473
-34.753314219605535,-97.92607292589977,2794.7047842361694
-40.84546399459545,-101.44434553383925,2796.6344485361733
-47.60750011940059,-103.71442247144688,2798.5933499925854
-53.792350964680324,-104.72897437451623,2800.5813395765053
-56.315505966189136,-104.409324320389,2802.5982682590334
