Date,Open,High,Low,Close,Volume
2022-01-03,127.4175033569336,127.4175033569336,127.4175033569336,127.4175033569336,34289600
2022-01-04,171.7776641845703,171.7776641845703,171.7776641845703,171.7776641845703,22170900
2022-01-05,230.2953338623047,230.2953338623047,207.64333381027473,207.64333381027473,43203600
2022-01-06,286.92535400390625,286.92535400390625,286.92535400390625,286.92535400390625,52097500
2022-01-07,358.65667724609375,358.65667724609375,358.65667724609375,358.65667724609375,19248600
2022-01-10,447.37701416015625,447.37701416015625,447.37701416015625,447.37701416015625,17843500
2022-01-11,556.8616943359375,556.8616943359375,466.25368983381884,466.25368983381884,685732700
2022-01-12,693.717529296875,693.717529296875,585.1766913796769,599.3341919775722,457330400
2022-01-13,693.717529296875,693.717529296875,693.717529296875,693.717529296875,0
2022-01-14,745.6283569335938,840.0116932543018,660.6833542449565,736.190023301523,378668200
2022-01-17,726.751708984375,778.6625453404017,698.4367073356331,707.875041218547,110445900
2022-01-18,707.875,745.6283333333333,698.4366666666666,731.4708333333333,73784300
2022-01-19,840.0116577148438,868.326657413097,703.1558258399535,707.874992456329,299321900
2022-01-20,896.6416625976562,957.990828985917,835.2924962093956,840.0116628546464,379101400
2022-01-21,929.6758422851562,943.8333424214784,896.6416753004045,910.7991754367267,115085500
2022-01-24,991.0250244140625,1009.901691545759,929.6758562360492,934.3950230189732,175909100
2022-01-25,991.0250244140625,991.0250244140625,991.0250244140625,991.0250244140625,0
2022-01-26,991.0250244140625,991.0250244140625,991.0250244140625,991.0250244140625,0
2022-01-27,991.0250244140625,991.0250244140625,991.0250244140625,991.0250244140625,0
2022-01-28,1090.1275634765625,1090.1275634765625,934.3950544084821,943.8333882913961,189101800
2022-01-31,1198.6683349609375,1198.6683349609375,1090.1275014802227,1094.8466681532973,112708200
2022-02-02,1118.4425048828125,1293.0516723117748,1118.4425048828125,1217.5450053154668,142984100
2022-02-03,1156.19580078125,1203.3874661192601,1047.6549705038265,1123.1616350446427,164421400
2022-02-04,1165.6341552734375,1198.6683216172191,1142.0383221707364,1179.7916551350581,46328200
2022-02-07,1170.3533935546875,1189.2300611926662,1132.6000582787299,1170.3533935546875,45876900
2022-02-08,1160.9150390625,1179.7917063643292,1137.3192049352135,1170.3533727134147,35635700
2022-02-09,1099.5657958984375,1175.0724599944676,1080.68912987443,1170.3532934884656,68504800
2022-02-10,1024.0592041015625,1104.2850403675836,1024.0592041015625,1099.5658735284057,116545100
2022-02-11,1099.5657958984375,1123.1616284284469,962.709967224383,1009.9016322844019,71709100
2022-02-14,1137.3192138671875,1165.634215042304,1071.2508777919152,1113.72337955459,60785700
2022-02-15,1142.038330078125,1165.6341633442019,1132.5999967716941,1146.7574967313403,16237700
2022-02-16,1109.004150390625,1156.195816364694,1104.284983793218,1142.0383165724734,20171800
2022-02-17,1085.4083251953125,1118.4424916143003,1075.9699919327445,1113.7233249830163,10238700
2022-02-18,1132.5999755859375,1156.1958084106445,1085.4083099365234,1085.4083099365234,45137900
2022-02-21,1080.689208984375,1146.757544904817,1066.5317084299945,1132.6000443504365,62594200
2022-02-22,1080.689208984375,1090.1275426872953,1042.9358741726937,1080.689208984375,54940500
2022-02-23,1099.5657958984375,1146.7574609584562,1066.5316303564243,1085.408296380432,80456300
2022-02-24,1075.969970703125,1127.8808026230126,1028.7783053214089,1118.4424695466694,87541300
2022-02-25,1179.791748046875,1179.791748046875,1075.9700742187501,1085.408408203125,198137900
2022-03-01,1212.8258056640625,1311.9283034031494,1189.2299728690418,1226.9833053410748,220549800
2022-03-02,1505.4141845703125,1510.1333512931035,1189.230014143319,1226.9833479256465,352063400
2022-03-04,1661.146728515625,1694.1808964122426,1514.852556402033,1538.4483906139028,371840300
2022-03-07,1595.078369140625,1731.9342055461816,1576.2017020502033,1689.461704592733,228355100
2022-03-08,1486.5374755859375,1618.6741400824653,1486.5374755859375,1585.6399739583333,170998900
2022-03-09,1585.6400146484375,1585.6400146484375,1396.8733462379091,1491.2566804431733,210554100
2022-03-10,1585.6400146484375,1604.5166814894903,1514.8525139944893,1576.201681227911,149498100
2022-03-11,1580.9208984375,1628.1125670475747,1543.1675635494403,1585.6400652985076,112970800
2022-03-14,1580.9208984375,1580.9208984375,1580.9208984375,1580.9208984375,0
2022-03-15,1533.729248046875,1632.8317533052884,1510.1334134615386,1552.6059157151442,187774200
2022-03-16,1599.7974853515625,1628.1124850922981,1538.4483192466353,1538.4483192466353,147494000
2022-03-17,1604.5167236328125,1618.674224135455,1562.0442221248852,1613.955057301241,94165000
2022-03-18,1727.215087890625,1769.6875900518698,1604.5167483136954,1613.9550821273053,245340600
2022-03-21,1736.6533203125,1779.1258199940557,1680.0233207370925,1741.372486943784,114309500
2022-03-22,1746.0916748046875,1774.4066749366555,1713.0575079840582,1736.653341427365,90945000
2022-03-23,1854.632568359375,1882.9475694030298,1736.6533973441476,1755.530064706584,193781400
2022-03-24,1845.1942138671875,1906.543382103181,1807.4408795681147,1864.0708810167241,185183100
2022-03-25,1835.755859375,1868.7900265102828,1816.8791924405527,1849.9133595758356,95912100
2022-03-28,1991.4884033203125,2000.9267369853378,1821.5983973498594,1859.3517320099602,185412600
2022-03-29,1915.981689453125,2010.365023908944,1915.981689453125,2000.926690463362,97555700
2022-03-30,1953.7349853515625,2029.241651452106,1915.9816523012908,1915.9816523012908,126791200
2022-03-31,2161.37841796875,2199.1317527804313,1953.7350765045032,1953.7350765045032,236285900
2022-04-01,2123.625,2246.3233333333333,2095.31,2161.378333333333,185999700
2022-04-04,2236.885009765625,2293.5150100128562,2104.748342522086,2123.625009271163,180917700
2022-04-05,2265.199951171875,2331.2682830810545,2123.624954223633,2246.323284912109,181699500
2022-04-06,2293.51513671875,2369.0218078864455,2236.8851333429784,2312.391804510674,230167500
2022-04-07,2284.07666015625,2331.2683266884037,2236.884993624096,2293.5149934626806,112640400
2022-04-08,2633.295166015625,2708.8018374425965,2284.076810665883,2293.5151445942543,293854900
2022-04-11,2453.966796875,2680.4868088942308,2453.966796875,2661.610141225962,217783300
2022-04-12,2369.021728515625,2529.4733993712653,2302.9533934574206,2453.966730733317,182395300
2022-04-13,2595.541748046875,2595.541748046875,2378.460074573864,2397.3367418323865,176206100
2022-04-14,2699.36328125,2737.116613854895,2595.5416165865386,2614.418282888986,148643200
2022-04-18,2793.746826171875,2859.815163277291,2699.363487449852,2699.363487449852,196465400
2022-04-19,2822.061767578125,2859.8151022614443,2765.431765553146,2803.185100236465,117541600
2022-04-20,2633.295166015625,2963.636853508625,2633.295166015625,2831.500178511425,292171400
2022-04-21,2453.966796875,2680.4868088942308,2453.966796875,2642.7334735576924,188847300
2022-04-22,2284.07666015625,2453.966659672004,2284.07666015625,2453.966659672004,207682500
