Date,Open,High,Low,Close,Volume
2021-01-04,1092.6605224609375,1117.2699310786063,1038.5197026396122,1082.81675901387,48186995
2021-01-05,1141.8795166015625,1141.8795166015625,1072.9729273652833,1087.7386941230345,63040703
2021-01-06,1122.1917724609375,1156.645064149581,1072.9728361324967,1146.8013010563827,38873931
2021-01-07,1112.3480224609375,1166.4888409732566,1107.4261408564041,1156.6450777641896,54208320
2021-01-08,1151.7232666015625,1161.5670304126954,1112.348090494572,1132.0357389792966,74976334
2021-01-11,1161.5670166015625,1176.3327830051544,1136.9576073663382,1161.5670166015625,61605603
2021-01-12,1161.5670166015625,1171.4109011581095,1146.801371060428,1166.4888984486074,35823187
2021-01-13,1156.6451416015625,1176.3327899687451,1141.879495973019,1156.6451416015625,36565782
2021-01-14,1141.8795166015625,1161.5670444619507,1122.191867878714,1156.6451624968536,42147766
2021-01-15,1127.1136474609375,1151.723052412083,1102.5041216473558,1141.879290431625,31138593
2021-01-18,1058.2071533203125,1151.7231410572208,1048.3633905822053,1122.191731980454,58661676
2021-01-19,984.3787841796875,1087.738598518256,984.3787841796875,1058.2071884608222,53743330
2021-01-20,1043.441650390625,1077.8949454979702,935.1599434648373,984.3788846771323,67023035
2021-01-21,1053.2852783203125,1082.816687575651,1023.7538690649739,1063.1290411179432,31965375
2021-01-22,1004.06640625,1068.0509892977484,989.3007006990897,1058.2072258846263,25731420
2021-01-25,969.6132202148438,1004.0664542386672,949.9256320164176,1004.0664542386672,26841842
2021-01-26,1043.441650390625,1058.2072964955748,925.3161793948706,969.6132385721824,93118562
2021-01-27,979.4569702148438,1043.4416158449524,974.5350883428113,1043.4416158449524,51961425
2021-01-28,915.4722900390625,984.3788149409913,915.4722900390625,964.6912277645507,46049231
2021-01-29,871.17529296875,949.925647005035,856.4096469103696,945.0037649855749,66684175
2021-02-01,974.5350341796875,984.3787973766515,836.7219868348377,871.1752184554373,66113374
2021-02-02,1127.1136474609375,1151.723052412083,949.9254483629444,979.4567947355372,218191134
2021-02-03,1097.5823974609375,1146.8013352572254,1048.3634596646496,1132.035690177075,119581614
2021-02-04,1097.5823974609375,1171.410864586596,1077.8948706874037,1102.5042791543208,149338416
2021-02-05,1146.8013916015625,1166.4889193423785,1082.8168055814508,1097.5824513870627,129610920
2021-02-08,1171.4107666015625,1176.3326478832453,1136.9574767673403,1156.6450018940711,84139028
2021-02-09,1127.1136474609375,1205.8638641670395,1102.5041216473558,1171.4106972354357,95315870
2021-02-10,1136.95751953125,1161.5669268652869,1112.3479913347653,1146.8012824648647,49712417
2021-02-11,1151.7232666015625,1171.410915086287,1092.6605628723062,1136.957620884863,60662448
2021-02-15,1166.4888916015625,1186.1765397366369,1141.8794825107902,1166.4888916015625,58760649
2021-02-16,1141.8795166015625,1176.332811219702,1141.8795166015625,1176.332811219702,27534247
2021-02-17,1072.972900390625,1156.645133418666,1063.129136707904,1141.8794878945848,60986422
2021-02-18,1038.519775390625,1087.7387169363315,1038.519775390625,1072.9729498688957,39456199
2021-02-19,1028.6759033203125,1048.3634295278994,1004.0663746983789,1038.519666424106,36904944
2021-02-22,1004.06640625,1048.363462471504,1004.06640625,1043.4415807649427,46399456
2021-02-23,1063.1290283203125,1072.972790999447,1004.0663313830606,1004.0663313830606,79873658
2021-02-24,1018.83203125,1068.0509682060997,1008.9882680312703,1063.1290865967349,49904729
2021-02-25,1038.519775390625,1048.3635395272738,1018.8321262548648,1023.7540083231892,33060509
2021-02-26,1082.8167724609375,1082.8167724609375,1004.0664221815201,1038.5197155365722,65236201
2021-03-01,1048.363525390625,1087.7387022687285,1043.4416433886697,1068.0510533984464,52476906
2021-03-02,1072.972900390625,1087.7386667771632,1033.5978456597418,1053.2853730251834,60173319
2021-03-03,1048.363525390625,1102.5043482745946,1028.6759973828039,1082.8168202667732,58325633
2021-03-04,1008.9883422851562,1077.8949316121689,1008.9883422851562,1053.2854008918187,55508238
2021-03-05,1008.9883422851562,1048.3635189202405,1004.0664603135783,1033.5978730055067,33857418
2021-03-08,1008.9883422851562,1033.5978730055067,1008.9883422851562,1033.5978730055067,35716872
2021-03-09,984.3787841796875,1028.675899265838,974.5350211146928,1008.9882522733991,40038869
2021-03-10,999.14453125,1028.6759425500443,984.3788255999779,984.3788255999779,32413467
2021-03-12,1043.441650390625,1048.3635324256084,1004.0664732482966,1004.0664732482966,32616139
2021-03-15,1008.9883422851562,1058.2072828633966,1008.9883422851562,1043.4416369486626,33503370
2021-03-16,1013.91015625,1033.5978036782485,1008.988274608551,1008.988274608551,21427327
2021-03-17,994.22265625,1028.6759495231934,994.22265625,1023.7539468877753,23759214
2021-03-18,1004.06640625,1013.9101696631222,994.2226428368778,994.2226428368778,17077972
2021-03-19,1008.9883422851562,1028.6759910339285,994.2226963704223,1018.8321062283123,49833618
2021-03-22,994.22265625,1013.9101833418503,989.3007140458097,1013.9101833418503,18792186
2021-03-23,969.6132202148438,999.1445722968682,969.6132202148438,994.2226903550691,38822836
2021-03-24,984.3787841796875,984.3787841796875,954.8474345534786,964.6911976184732,28466740
2021-03-25,954.8474731445312,994.2226478583441,935.1598857876247,984.3788239642773,35623532
2021-03-26,930.2379760742188,964.6912075890156,925.3160944908514,954.8474444222809,53654416
2021-03-29,989.3006591796875,1004.0663641109041,930.2379603172693,930.2379603172693,99302125
2021-03-30,974.5350341796875,989.3006789751336,935.1598605293802,989.3006789751336,52574872
2021-03-31,945.0037231445312,974.5350743849908,935.159899110226,974.5350743849908,61368129
2021-04-01,930.2379760742188,954.8474444222809,925.3160944908514,945.0036812555462,36802149
2021-04-05,945.0037231445312,954.8474867476084,930.2380173086874,940.0817809117646,32552672
2021-04-06,969.6132202148438,979.4569840984419,940.0818077015896,954.8475139582167,38685140
2021-04-07,964.6912231445312,984.3788102266857,949.9255781563352,969.6131652384896,34924892
2021-04-08,1004.06640625,1004.06640625,954.8474683219349,974.5350555794063,59250482
2021-04-09,974.5350341796875,1023.7539105957333,974.5350341796875,1008.9882658002872,39386597
2021-04-12,945.0037231445312,999.1445438239118,945.0037231445312,974.5350743849908,52354297
2021-04-13,935.1598510742188,959.7693192490344,920.3942064280644,945.00367460288,29292818
2021-04-14,959.769287109375,959.769287109375,930.2379383747533,935.1598197586532,31442249
2021-04-15,969.6132202148438,969.6132202148438,935.1599257597906,959.7693959000158,28352882
2021-04-16,959.769287109375,964.6911684932747,945.0036429576757,964.6911684932747,25105701
2021-04-19,935.1598510742188,959.7693192490344,930.2379695255006,959.7693192490344,33191165
2021-04-20,949.9255981445312,964.6912434434239,925.316128881816,925.316128881816,58958895
2021-04-21,925.3161010742188,954.8474512157557,925.3161010742188,949.9255695973704,46861629
2021-04-22,910.5503540039062,940.0817027902892,905.6284726113796,925.3160586127093,58043702
2021-04-23,915.4722900390625,930.2379955291996,910.550408352759,920.3942321565926,42318654
2021-04-26,895.7847290039062,920.3942590160459,890.8628471739696,915.4723167548809,32404414
2021-04-27,940.0817260742188,940.0817260742188,871.1752035785008,895.784671581884,74723270
2021-04-28,959.769287109375,959.769287109375,915.4722337918311,945.0036429576757,55433405
2021-04-29,969.6132202148438,969.6132202148438,945.0037500746184,959.7693959000158,37258589
2021-04-30,984.3787841796875,984.3787841796875,945.0036714884839,964.6911976184732,23385351
2021-05-03,949.9255981445312,979.4569491735442,945.0037163782338,979.4569491735442,28256524
2021-05-04,984.3787841796875,984.3787841796875,945.0036714884839,964.6911976184732,42412799
2021-05-05,959.769287109375,1018.8319845786182,959.769287109375,989.3006358439966,65856388
2021-05-06,930.2379760742188,984.3787943537103,925.3160944908514,964.6912075890156,45124181
2021-05-07,915.4722900390625,940.0817589018066,915.4722900390625,935.1598772155031,28748369
2021-05-10,910.5503540039062,935.1598213977626,905.6284726113796,935.1598213977626,40450349
2021-05-11,910.5503540039062,925.3160586127093,905.6284726113796,905.6284726113796,27644988
2021-05-17,856.4096069335938,920.3942514934962,856.4096069335938,910.5504274828501,65623742
2021-05-18,866.25341796875,881.0191245780112,851.48777179072,856.4096538500634,38009432
2021-05-19,864.00634765625,873.8806809748326,854.1320143376674,873.8806809748326,28696972
2021-05-20,918.3153686523438,933.1269303217949,849.1948485597403,873.8807442628914,79694723
2021-05-21,888.6922607421875,928.1897161063374,888.6922607421875,923.2525493405432,37794790
