Date,Open,High,Low,Close,Volume
2020-01-02,65.33478546142578,66.11599958773077,64.97606835063863,66.06816617963437,3004200
2020-01-03,65.17533111572266,65.80508368306515,65.15141746206982,65.21518517787604,2840700
2020-01-06,65.67753601074219,65.8847978118303,65.24707200008416,65.24707200008416,2164400
2020-01-07,65.5340576171875,65.74929269498091,65.33476903201841,65.510143960056,2555100
2020-01-08,65.11953735351562,65.74928998652472,65.01590340114159,65.70145659242719,2591100
2020-01-09,65.30290222167969,65.41450337716863,64.97607200397829,64.99201241970236,2206500
2020-01-10,65.42245483398438,65.86885930724468,65.34274061830287,65.41448158787479,2420200
2020-01-13,65.40653228759766,65.69350840787472,65.31884480185708,65.430445950653,1726600
2020-01-14,65.32678985595703,65.51811125925258,64.77675754644446,65.35070959272228,2872000
2020-01-15,66.15584564208984,66.15584564208984,65.47029233331746,65.49421207536783,2749400
2020-01-16,66.57035827636719,66.75370036225688,66.01234660906589,66.16380787447413,2657700
2020-01-17,67.0008316040039,67.03271242889603,66.03626940136358,66.75370959754807,3610800
2020-01-21,66.9848861694336,67.20012127259669,66.19570498204885,66.96097250948341,4520000
2020-01-22,66.7138442993164,67.29576352366227,66.69789780774813,67.16822200013897,2279400
2020-01-23,67.01677703857422,67.07257760902542,66.48268499542621,66.71386052495431,2270900
2020-01-24,66.96095275878906,67.23198226735639,66.5384620061377,66.9928396565859,2640800
2020-01-27,66.41887664794922,67.12037003776416,66.31524880864335,66.9210815209278,2226000
2020-01-28,67.37547302246094,67.45519331111586,66.50657782872035,66.52251823736884,2718800
2020-01-29,68.06902313232422,68.12482370476015,67.31172878043581,67.43129709150833,2973100
2020-01-30,68.93792724609375,69.10532896955775,67.70233527725121,68.02916547587905,3380500
2020-01-31,68.3559799194336,69.04153309088423,67.94146236734473,68.84224451969055,3968300
2020-02-03,68.427734375,68.66688314029778,68.26033267201385,68.51542185015548,2030300
2020-02-04,67.40736389160156,68.59512814630841,67.38345023631832,68.54729475393742,3025800
2020-02-05,67.69434356689453,67.93349229622454,67.05662375835588,67.3117128981323,2604600
2020-02-06,67.97335815429688,68.30816764979787,67.57478092414388,67.83784335567827,1594300
2020-02-07,67.6066665649414,68.2603329668657,67.56681249175678,68.10887775787492,2276700
2020-02-10,67.43128967285156,67.75812590530856,67.12837318178373,67.60666461887185,2329800
2020-02-11,67.93347930908203,68.7306334787135,67.64650332147042,67.95739296108239,3759800
2020-02-12,68.37989044189453,68.69875335755583,67.63853674774879,67.75811110134731,3463800
2020-02-13,68.74659729003906,69.28069538769,68.35599331684838,68.35599331684838,3571400
2020-02-14,69.71913146972656,69.83870586045244,68.71471510215785,68.86617640253104,2881300
2020-02-18,70.93079376220703,70.95470741861463,69.59954143140452,70.06189239463401,3419500
2020-02-19,70.02202606201172,71.10615632331172,69.87854413623789,70.93078749787564,2665800
2020-02-20,71.14603424072266,71.20183480861962,69.92638891254205,69.99016272779737,3034800
2020-02-21,71.2496566772461,71.54460598887857,70.87499922535227,70.98660035260664,3126400
2020-02-24,71.58448028564453,72.4533758169307,70.82717982185824,70.9786411309768,4665600
2020-02-25,69.98217010498047,71.85548131636354,69.79085479398837,71.58445179927506,3879900
2020-02-26,69.16908264160156,70.78731113622,69.12922857182012,70.30901364440082,3902100
2020-02-27,65.50230407714844,69.08043392936433,65.42977740910126,68.83866607238305,4549200
2020-02-28,63.00407028198242,64.30960579623468,61.5615358352381,64.30960579623468,8245700
2020-03-02,67.83936309814453,67.9521864456552,63.22164182378734,63.39893741227876,5612300
2020-03-03,67.19466400146484,69.25773301220204,66.83201834621353,67.50090412212465,5624500
2020-03-04,71.7479248046875,71.77210036563028,67.87968134351102,67.87968134351102,4571600
2020-03-05,70.24897003173828,71.55450550020772,69.44308530640437,70.41015066585257,3880800
2020-03-06,69.87020111083984,70.18449565232764,67.31554808452628,68.4196123382221,4520400
2020-03-09,65.5426025390625,68.03278325050806,64.10812879155394,66.37266277621102,6171300
2020-03-10,67.06574249267578,67.79104013377452,63.71325835089222,66.944858527757,4869600
2020-03-11,63.62460708618164,65.6393192313858,62.7945466661037,65.47814471913487,4258300
2020-03-12,57.46763229370117,62.045057341258406,56.25075090181703,60.038406288863804,6777600
2020-03-13,63.09272384643555,63.14913553839151,57.4757056182505,61.24724685471417,7362700
2020-03-16,55.32398986816406,62.053126367998196,54.70345516137293,57.443464568343714,6506700
2020-03-17,64.85761260986328,66.64667173431307,56.56505712655248,56.62146881766018,8190800
2020-03-18,64.6802978515625,64.99459234462235,59.21640140493891,60.58640272605046,6562700
2020-03-19,57.90281295776367,64.48688930972213,57.27422389187555,64.41436263984835,7855600
2020-03-20,54.17156982421875,58.05593378255299,53.47044793076637,58.03981264564848,9964200
2020-03-23,47.861488342285156,54.08291875522285,46.5720741462283,54.08291875522285,8042700
2020-03-24,52.92245101928711,54.32469493664437,49.98097347281952,50.62568066970239,6514400
2020-03-25,54.26827621459961,57.06469728604176,51.600799654635146,52.245509915198184,4987600
2020-03-26,58.378292083740234,59.23252793407293,54.0023377332865,54.244099464378024,4741300
2020-03-27,58.88599395751953,61.18276409063782,55.92839862560208,56.4925154483286,4217000
2020-03-30,61.90001678466797,62.87513676929177,59.836953422053234,59.86918955564582,5701400
2020-03-31,58.176815032958984,61.42452919887137,57.94310774591855,60.973235760951624,4531400
2020-04-01,56.35551452636719,57.07275138197861,54.671212389594764,55.64633823891207,4381200
2020-04-02,57.266178131103516,58.491126603062185,55.24341149058911,55.48517326776066,3533000
2020-04-03,56.049285888671875,57.57240754893962,55.29981283771372,56.78263780178732,3388500
2020-04-06,59.72411346435547,60.529998135418516,57.669105093779855,57.669105093779855,5060900
2020-04-07,59.184173583984375,61.44064702628478,58.950466286142465,60.9490568736539,4259300
2020-04-08,63.03631591796875,63.58431787900721,59.29701058914647,59.699953026721396,3891800
2020-04-09,65.75214385986328,66.59832543617514,63.36672537275735,63.36672537275735,5479200
2020-04-13,64.09201049804688,65.40560652048617,63.197477971158285,64.95430689847676,2740600
2020-04-14,66.0986557006836,66.21953962679243,64.74476925477084,65.76018562630838,3390800
2020-04-15,64.30155944824219,65.26056448460817,63.987264816703,65.10744438006863,2972700
2020-04-16,62.915428161621094,65.17996255669112,62.883192030750116,64.84955297498684,3623700
2020-04-17,65.68765258789062,66.0422376154262,63.57623281502447,64.27735459971633,2828400
2020-04-20,63.75355529785156,65.52649962869145,63.592380776289346,65.18802944436247,3369200
2020-04-21,61.73882293701172,63.11688493750261,61.32782004789314,62.77841486336349,2962100
2020-04-22,63.45536804199219,64.06784221745055,62.55278099227793,62.92348726604102,2892700
2020-04-23,61.98060607910156,63.519842928399335,61.682426474471214,63.27002059515521,2532000
2020-04-24,62.79454803466797,63.116903214608854,61.706604682229454,62.60919795638119,2410900
2020-04-27,63.278076171875,63.72937587204248,62.85901875216253,63.04437497429777,2412300
2020-04-28,63.882476806640625,65.09936441267988,63.56012784868598,64.19677749294725,2567700
