Date,Open,High,Low,Close,Volume
2018-01-01,219.5635986328125,219.5635986328125,219.5635986328125,219.5635986328125,0
2018-01-02,221.22698974609375,224.55370199502232,221.22698974609375,221.22698974609375,848662
2018-01-03,219.5635986328125,222.89031054492705,219.5635986328125,222.89031054492705,402966
2018-01-04,221.22698974609375,221.22698974609375,217.90025197911035,219.56362086260205,192836
2018-01-05,224.55369567871094,226.2170645154149,219.5636146866531,219.5636146866531,980068
2018-01-08,221.22698974609375,224.55370199502232,219.56362086260205,224.55370199502232,2201133
2018-01-09,224.55369567871094,227.8804078340648,221.22698352335706,221.22698352335706,2931057
2018-01-10,234.53384399414062,244.51400539661023,227.8803945531434,227.8803945531434,8883356
2018-01-11,236.1971893310547,239.52390096291035,229.54374054929326,236.1971893310547,2546690
2018-01-12,227.88037109375,236.19718841832588,227.88037109375,236.19718841832588,3187234
2018-01-15,226.217041015625,232.8704646351644,226.21704101562503,232.8704646351644,587055
2018-01-16,229.54376220703125,232.87047415276632,222.89031279750867,226.2170502612962,3225942
2018-01-17,227.88037109375,229.54373966227516,224.55365947474962,226.21702804327478,1479051
2018-01-18,232.87046813964844,236.19720551753386,227.8803875908721,227.8803875908721,4412219
2018-01-19,232.87046813964844,239.52391737736747,232.87046813964844,236.19720551753386,1957624
2018-01-22,234.53384399414062,237.86058147366558,232.8704752543782,232.8704752543782,1130678
2018-01-23,234.53384399414062,239.52392469537543,234.53384399414065,234.53384399414065,2479328
2018-01-24,234.53384399414062,236.19721273390311,232.8704752543782,236.19721273390311,865854
2018-01-25,239.52394104003906,244.51402208178763,232.8704911450229,234.53385999829052,7093836
2018-01-26,239.52394104003906,241.1873098933067,231.20714780980958,236.19722885155815,2597765
2018-01-29,244.51402282714844,246.17739168548658,236.1972295715666,239.52394177018846,4843538
2018-01-30,239.52394104003906,247.84075978832288,239.52394104003906,242.85067874657432,5112987
2018-01-31,249.5040740966797,257.82089187739984,234.5338327130451,239.52391317425662,11259329
2018-02-01,254.49415588378906,261.1476050394189,251.16744406499987,251.16744406499987,6908539
2018-02-02,251.16746520996094,256.15754611726896,251.16746520996094,254.49417730881507,3125200
2018-02-05,246.17735290527344,249.50406457983985,244.51398430896506,249.50406457983985,4375321
2018-02-06,239.52394104003906,244.51402208178763,234.53385999829052,244.51402208178763,3456884
2018-02-07,241.18728637695312,246.17736693215656,236.1972058217497,241.18728637695312,991630
2018-02-08,241.18728637695312,244.51399824107145,239.52391768586804,244.51399824107145,445394
2018-02-09,237.86056518554688,241.187276919214,232.87045930796992,232.87045930796992,459269
2018-02-12,241.18728637695312,242.8506550680382,239.52391768586804,239.52391768586804,290763
2018-02-13,237.86056518554688,241.187276919214,231.20711620016178,241.187276919214,1989193
2018-02-14,236.1971893310547,241.18726953786322,234.53382075610182,237.86055790600756,1077593
2018-02-15,239.52394104003906,239.52394104003906,237.86059770482578,237.86059770482578,226015
2018-02-16,239.52394104003906,239.52394104003906,239.52394104003906,239.52394104003906,0
2018-02-19,241.18728637695312,242.8506550680382,239.52391768586804,239.52391768586804,994848
2018-02-20,254.49415588378906,262.81097370783925,242.85065175900115,242.85065175900115,18277358
2018-02-21,249.5040740966797,257.82089187739984,246.17736229522245,256.1575232176455,5244695
2018-02-22,244.51402282714844,257.8209226577447,244.51402282714844,249.50410388410845,12569271
2018-02-23,246.17735290527344,249.50406457983985,244.51398430896506,246.17735290527344,3468948
2018-02-26,242.85064697265625,246.17735872587926,241.18727833701925,246.17735872587926,2415183
2018-02-27,241.18728637695312,244.51399824107145,239.52391768586804,242.8506550680382,1730905
2018-02-28,237.86056518554688,242.85064554507298,237.86056518554688,241.187276919214,3321254
2018-03-01,241.18728637695312,242.8506550680382,237.8605745128348,237.8605745128348,1104638
2018-03-02,239.52394104003906,241.1873098933067,236.19722885155815,241.1873098933067,917532
2018-03-05,239.52394104003906,241.1873098933067,239.52394104003906,241.1873098933067,831570
2018-03-06,241.18728637695312,242.8506550680382,239.52391768586804,239.52391768586804,401960
2018-03-07,232.87046813964844,242.8506547552529,232.87046813964844,241.18728606631018,2823076
2018-03-08,236.1971893310547,237.86055790600756,232.87045218114895,234.53382075610182,502702
2018-03-09,236.1971893310547,239.52390096291035,232.87045218114895,236.1971893310547,410004
2018-03-12,237.86056518554688,237.86056518554688,234.53382793382892,236.19719655968788,460073
2018-03-13,232.87046813964844,237.86057420647657,232.87046813964844,237.86057420647657,488727
2018-03-14,232.87046813964844,236.19720551753386,231.2071249687575,232.87046813964844,552067
2018-03-15,232.87046813964844,234.53383682859115,232.87046813964844,232.87046813964844,96518
2018-03-16,231.2071533203125,234.533865588081,227.88041553448906,232.8704966951693,244112
2018-03-19,231.2071533203125,234.533865588081,231.2071533203125,231.2071533203125,171924
2018-03-20,227.88037109375,231.20710823080034,224.55365947474962,224.55365947474962,641850
2018-03-21,229.54376220703125,234.5338428846601,227.8803934751375,229.54376220703125,430413
2018-03-22,227.88037109375,232.87045128127554,227.88037109375,231.20710823080034,485107
2018-03-23,229.54376220703125,231.20713093892502,224.55368152940244,227.8803934751375,1041297
2018-03-26,229.54376220703125,236.19721161655386,226.2170502612962,236.19721161655386,305743
2018-03-27,227.88037109375,229.54373966227516,227.88037109375,229.54373966227516,513862
2018-03-28,227.88037109375,229.54373966227516,226.21702804327478,226.21702804327478,166193
2018-03-29,227.88037109375,229.54373966227516,227.88037109375,227.88037109375,148498
2018-03-30,227.88037109375,227.88037109375,227.88037109375,227.88037109375,0
2018-04-02,226.217041015625,231.20712148930528,221.22696054194475,227.88038416148416,1528517
2018-04-03,226.217041015625,229.5437528253947,221.22696054194475,224.55367235171445,178157
2018-04-04,227.88037109375,229.54373966227516,224.55365947474962,227.88037109375,361744
2018-04-05,227.88037109375,229.54373966227516,227.88037109375,229.54373966227516,282719
2018-04-06,226.217041015625,229.5437528253947,226.21704101562503,226.21704101562503,209626
2018-04-09,226.217041015625,229.5437528253947,226.21704101562503,227.88038416148416,912505
2018-04-10,229.54376220703125,231.20713093892502,226.2170502612962,231.20713093892502,1018977
2018-04-11,227.88037109375,231.20710823080034,226.21702804327478,229.54373966227516,820410
2018-04-12,227.88037109375,229.54373966227516,226.21702804327478,227.88037109375,520297
2018-04-13,227.88037109375,229.54373966227516,227.88037109375,227.88037109375,522106
2018-04-16,232.3975372314453,232.3975372314453,232.3975372314453,232.3975372314453,0
2018-04-17,232.3975372314453,232.3975372314453,232.3975372314453,232.3975372314453,0
2018-04-18,230.7012481689453,232.39756308032486,230.7012481689453,232.39756308032486,51476
2018-04-19,230.7012481689453,230.7012481689453,230.7012481689453,230.7012481689453,0
2018-04-20,230.7012481689453,230.7012481689453,230.7012481689453,230.7012481689453,0
2018-04-23,229.00491333007812,229.00491333007812,225.61225739311706,229.00491333007812,200075
2018-04-24,229.00491333007812,229.00491333007812,225.61225739311706,229.00491333007812,315194
2018-04-25,229.00491333007812,229.00491333007812,229.00491333007812,229.00491333007812,0
2018-04-26,229.00491333007812,229.00491333007812,229.00491333007812,229.00491333007812,0
2018-04-27,229.00491333007812,229.00491333007812,229.00491333007812,229.00491333007812,0
2018-04-30,218.826904296875,220.5232451594806,213.7379077329423,215.43423558360584,281714
2018-05-01,218.826904296875,218.826904296875,218.826904296875,218.826904296875,0
2018-05-02,215.96009826660156,221.02365643823734,215.96009826660156,221.02365643823734,439462
2018-05-03,208.64891052246094,217.13057577338037,203.5599139742977,215.43423491603127,1435215
2018-05-04,204.1527862548828,207.5267959842717,202.46578789615967,207.5267959842717,246424
2018-05-07,210.34524536132812,210.34524536132812,205.25624864396832,210.34524536132812,304235
2018-05-08,212.04159545898438,212.04159545898438,208.64892649648766,210.34525447176452,1165867
2018-05-09,210.34524536132812,213.73791417688216,206.9525765457741,213.73791417688216,247329
2018-05-10,210.34524536132812,210.34524536132812,210.34524536132812,210.34524536132812,0
2018-05-11,213.7379150390625,213.7379150390625,210.34524620982307,210.34524620982307,217167
2018-05-14,209.21435546875,212.58876838449387,202.46550361337847,210.90156192662195,304537
2018-05-15,205.25624084472656,210.3452373687168,205.25624084472656,210.3452373687168,278195
2018-05-16,203.55990600585938,206.95256156386657,203.55990600585938,205.25623378486296,416740
2018-05-17,203.55990600585938,206.95256156386657,203.55990600585938,206.95256156386657,132612
2018-05-18,203.55990600585938,208.6489023548117,200.16723743591064,203.55990600585938,225713
2018-05-21,205.25624084472656,212.04157821800817,203.55991300737713,205.25624084472656,620837
2018-05-22,203.55990600585938,205.25623378486296,203.55990600585938,205.25623378486296,819405
2018-05-23,203.55990600585938,206.95256156386657,203.55990600585938,203.55990600585938,240392
2018-05-24,203.55990600585938,206.95256156386657,203.55990600585938,206.95256156386657,382355
2018-05-25,206.95257568359375,208.6489165902749,205.25624778885498,206.95257568359375,125575
2018-05-28,210.34524536132812,212.04158627507638,203.55992074216252,212.04158627507638,1836673
2018-05-29,210.34524536132812,210.34524536132812,210.34524536132812,210.34524536132812,0
2018-05-30,204.66015625,209.77666015625002,201.24915364583333,208.07115885416667,1514700
2018-05-31,197.83815002441406,208.07115778429755,196.13264873110015,204.66015519766972,4119300
2018-06-01,197.83815002441406,197.83815002441406,197.83815002441406,197.83815002441406,0
2018-06-04,196.1326446533203,201.2491484268852,196.1326446533203,199.54364716903024,1006100
2018-06-05,202.9546661376953,214.89317591050093,196.13266055323496,197.83816194935005,5675600
2018-06-06,202.9546661376953,213.18767451438583,202.9546661376953,213.18767451438583,1419100
2018-06-07,201.2491455078125,204.66014797404662,201.2491455078125,202.95464674092958,800500
2018-06-08,202.9546661376953,209.77667172215567,201.24916474158022,201.24916474158022,775800
2018-06-11,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-12,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-13,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-14,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-15,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-18,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-19,202.9546661376953,202.9546661376953,202.9546661376953,202.9546661376953,0
2018-06-20,201.2491455078125,204.66014797404662,196.13264180846133,199.54364427469545,381100
2018-06-21,196.1326446533203,206.36565220045009,196.1326446533203,201.2491484268852,10388300
